Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
Santa Clara vs Vitória SC,2026-03-08 15:30:00,X2,1.5984,1.4999,,,,,0.00036389681067570674,32,0.02120228897301114,0.01642131536033563,betfair_ex_eu,32,0.0985,3.22,1.32,Primeira Liga,Doble Chance,4.2727,betfair_ex_eu:1.5984; betfair_ex_uk:1.5984; betfair_ex_au:1.5984; smarkets:1.585; pinnacle:1.559; betclic_fr:1.5425; unibet_uk:1.525; pointsbetau:1.5246; bovada:1.5163; draftkings:1.5124; tipico_de:1.5116; betsson:1.5073; nordicbet:1.5073; marathonbet:1.5046; fanduel:1.5; paddypower:1.5; betway:1.5; skybet:1.4983; winamax_de:1.4866; sport888:1.4746; williamhill:1.4746; winamax_fr:1.4746; betvictor:1.4746; grosvenor:1.4733; casumo:1.4733; unibet:1.4483; unibet_nl:1.4483; tabtouch:1.4483; unibet_se:1.4483; leovegas_se:1.4483; virginbet:1.4232; leovegas:1.4115
Legia Warszawa vs Cracovia Kraków,2026-03-08 14:15:00,1X,1.244,1.2006,,,,,0.0005913302736040438,34,0.021187563970194584,0.018383071073018384,betfair_ex_uk,34,0.0434,2.54,1.66,Ekstraklasa,Doble Chance,4.0482,betfair_ex_uk:1.244; betfair_ex_eu:1.244; unibet:1.2405; unibet_se:1.2405; grosvenor:1.2405; unibet_nl:1.2405; casumo:1.2405; betfair_ex_au:1.2357; smarkets:1.2294; betway:1.223; draftkings:1.223; pinnacle:1.2186; tabtouch:1.2178; unibet_uk:1.2098; betmgm:1.2098; leovegas_se:1.203; betsson:1.199; nordicbet:1.199; virginbet:1.195; fanduel:1.1897; winamax_de:1.1895; paddypower:1.1854; marathonbet:1.1822; bovada:1.1813; leovegas:1.1803; betvictor:1.1789; tipico_de:1.1772; codere_it:1.1695; winamax_fr:1.1602; sport888:1.1586; coral:1.1586; ladbrokes_uk:1.1586; skybet:1.1507; betclic_fr:1.1468
Legia Warszawa vs Cracovia Kraków,2026-03-08 14:15:00,X2,2.0061,1.809,,,,,0.0004975287705719477,34,0.026135265284624006,0.020286228364985493,betfair_ex_uk,34,0.1971,4.92,1.66,Ekstraklasa,Doble Chance,4.0482,betfair_ex_uk:2.0061; betfair_ex_au:2.0061; betfair_ex_eu:2.0061; smarkets:1.9896; pinnacle:1.9255; marathonbet:1.8798; fanduel:1.8587; draftkings:1.8587; tipico_de:1.848; bovada:1.848; betmgm:1.8284; betvictor:1.8129; unibet_uk:1.8082; paddypower:1.8082; betsson:1.8031; nordicbet:1.8031; betway:1.7944; unibet:1.7804; unibet_se:1.7804; grosvenor:1.7804; unibet_nl:1.7804; casumo:1.7804; winamax_de:1.7769; tabtouch:1.7553; sport888:1.7465; codere_it:1.7426; leovegas_se:1.7302; betclic_fr:1.7264; virginbet:1.7192; winamax_fr:1.7159; coral:1.7072; ladbrokes_uk:1.7072; skybet:1.6971; leovegas:1.6941
FC Cincinnati vs Toronto FC,2026-03-08 18:00:00,1X,1.2711,1.2115,,,,,0.0005928319168487742,35,0.021711402530337875,0.017789224703887704,betfair_ex_uk,35,0.0596,2.64,1.4,MLS,Doble Chance,3.9929,betfair_ex_uk:1.2711; betfair_ex_au:1.2711; betfair_ex_eu:1.2711; betsson:1.2554; nordicbet:1.2554; smarkets:1.2533; pinnacle:1.2399; betway:1.2388; leovegas_se:1.2316; leovegas:1.2316; pointsbetau:1.2307; mybookieag:1.2289; betvictor:1.2244; skybet:1.2174; marathonbet:1.2111; tab:1.2103; fanduel:1.2075; bovada:1.2044; unibet_se:1.2029; unibet:1.2029; casumo:1.2029; unibet_nl:1.2029; draftkings:1.2; paddypower:1.1982; grosvenor:1.1982; winamax_de:1.1965; tabtouch:1.1792; coral:1.1776; ladbrokes_uk:1.1776; tipico_de:1.1776; sport888:1.1769; williamhill:1.1769; betclic_fr:1.1644; winamax_fr:1.1622; virginbet:1.1505
Lyon vs Paris FC,2026-03-08 14:45:00,1X,1.2077,1.1715,,,,,0.00037148776089068237,36,0.015679525817174682,0.012596647995121736,smarkets,36,0.0362,1.81,1.32,Ligue 1,Doble Chance,3.1818,smarkets:1.2077; betfair_ex_uk:1.2028; betfair_ex_au:1.2028; betfair_ex_eu:1.2028; betway:1.193; leovegas_se:1.1888; unibet_se:1.1888; unibet_nl:1.1888; pinnacle:1.1858; codere_it:1.1839; coral:1.1839; nordicbet:1.1839; betsson:1.1839; draftkings:1.1836; marathonbet:1.1827; betmgm:1.1791; ladbrokes_uk:1.1745; unibet_uk:1.1745; betclic_fr:1.1742; winamax_de:1.1731; fanduel:1.1698; unibet:1.165; paddypower:1.1601; skybet:1.1601; bovada:1.1601; tabtouch:1.1601; casumo:1.1601; grosvenor:1.1601; tab:1.1547; winamax_fr:1.1545; tipico_de:1.153; sport888:1.1507; williamhill:1.1507; betvictor:1.1411; leovegas:1.122; virginbet:1.1125
Lyon vs Paris FC,2026-03-08 14:45:00,X2,2.3158,2.1714,,,,,0.00016369341187260736,36,0.015011126829753548,0.011337180980850785,betfair_ex_uk,36,0.1444,3.27,1.32,Ligue 1,Doble Chance,3.1818,betfair_ex_uk:2.3158; betfair_ex_au:2.3158; betfair_ex_eu:2.3158; smarkets:2.2979; marathonbet:2.2322; leovegas_se:2.2286; unibet_se:2.2286; unibet_nl:2.2286; pinnacle:2.2277; draftkings:2.2067; winamax_de:2.2022; tipico_de:2.2022; betclic_fr:2.191; fanduel:2.1775; codere_it:2.1716; nordicbet:2.1617; betsson:2.1617; paddypower:2.1591; skybet:2.1591; bovada:2.1591; unibet:2.1591; tabtouch:2.1591; casumo:2.1591; grosvenor:2.1591; winamax_fr:2.1517; coral:2.1517; betmgm:2.1517; ladbrokes_uk:2.1209; unibet_uk:2.1209; betway:2.1176; leovegas:2.0918; betvictor:2.0894; sport888:2.0506; williamhill:2.0506; virginbet:2.0479; tab:2.0479
NEC Nijmegen vs FC Volendam,2026-03-08 14:00:00,1X,1.0951,1.0546,,,,,0.0019612103883460876,35,0.02149177128832506,0.01676669326106461,betfair_ex_eu,35,0.0405,2.27,1.73,Eredivisie,Doble Chance,3.052,betfair_ex_eu:1.0951; betfair_ex_au:1.0951; betfair_ex_uk:1.0951; smarkets:1.0951; coral:1.0887; betmgm:1.0887; ladbrokes_uk:1.0802; codere_it:1.0752; unibet_nl:1.0716; unibet_se:1.062; draftkings:1.0617; nordicbet:1.0607; unibet_uk:1.0603; pinnacle:1.0598; casumo:1.0553; leovegas:1.0553; unibet:1.0553; bovada:1.0536; betvictor:1.0536; winamax_de:1.0518; fanduel:1.0518; betway:1.0515; tipico_de:1.0481; marathonbet:1.0469; grosvenor:1.0402; tabtouch:1.0402; pointsbetau:1.0383; leovegas_se:1.0335; williamhill:1.0317; sport888:1.0317; virginbet:1.0219; paddypower:1.0185; betclic_fr:1.0185; winamax_fr:1.015; skybet:1.0096
NEC Nijmegen vs FC Volendam,2026-03-08 14:00:00,X2,3.7671,3.3949,,,,,0.00028193031520724714,35,0.01808860664804466,0.013422424409853771,betfair_ex_eu,35,0.3722,6.03,1.73,Eredivisie,Doble Chance,3.052,betfair_ex_eu:3.7671; betfair_ex_au:3.7671; betfair_ex_uk:3.7671; smarkets:3.7671; unibet_nl:3.6358; pinnacle:3.5878; tipico_de:3.5172; draftkings:3.5172; bovada:3.4698; casumo:3.4476; unibet_se:3.4476; leovegas:3.4476; unibet:3.4476; marathonbet:3.4298; grosvenor:3.4298; leovegas_se:3.4298; tabtouch:3.4298; betvictor:3.4298; nordicbet:3.4027; fanduel:3.3957; codere_it:3.3913; betmgm:3.3818; virginbet:3.3759; unibet_uk:3.3455; pointsbetau:3.3393; coral:3.3333; paddypower:3.2593; ladbrokes_uk:3.2547; winamax_de:3.2016; betway:3.1731; betclic_fr:3.1275; williamhill:3.0769; sport888:3.0769; skybet:3.0; winamax_fr:2.9496
Palestino vs Cobresal,2026-03-08 18:30:00,1X,1.1696,1.1216,,,,,0.000703322191548836,31,0.01914412854134251,0.015120940544093988,betfair_ex_uk,31,0.048,2.15,2.16,Primera División,Doble Chance,2.9491,betfair_ex_uk:1.1696; betfair_ex_eu:1.1696; betfair_ex_au:1.165; pinnacle:1.1487; smarkets:1.1452; betmgm:1.1411; draftkings:1.1402; unibet_uk:1.1313; unibet:1.1306; tabtouch:1.1306; leovegas_se:1.1306; grosvenor:1.1306; unibet_se:1.1306; nordicbet:1.1267; betsson:1.1267; pointsbetau:1.1218; winamax_de:1.1215; fanduel:1.121; bovada:1.117; marathonbet:1.1139; betway:1.1125; betvictor:1.1077; virginbet:1.1063; codere_it:1.1029; coral:1.1027; ladbrokes_uk:1.1027; paddypower:1.0932; sport888:1.0926; winamax_fr:1.0838; tipico_de:1.0774; skybet:1.0743
Palestino vs Cobresal,2026-03-08 18:30:00,X2,2.3452,2.1423,,,,,0.0004054165067813396,31,0.023631045958253306,0.02046903140091234,betfair_ex_uk,31,0.2029,5.16,2.16,Primera División,Doble Chance,2.9491,betfair_ex_uk:2.3452; betfair_ex_eu:2.3452; smarkets:2.3297; betfair_ex_au:2.3265; pinnacle:2.3005; fanduel:2.28; draftkings:2.2212; marathonbet:2.2191; tipico_de:2.212; nordicbet:2.1956; betsson:2.1956; unibet_uk:2.1875; pointsbetau:2.1704; betvictor:2.1356; bovada:2.1264; betmgm:2.1264; winamax_de:2.1243; betway:2.093; paddypower:2.093; skybet:2.0588; codere_it:2.0586; unibet:2.0417; tabtouch:2.0417; leovegas_se:2.0417; grosvenor:2.0417; unibet_se:2.0417; coral:2.0241; ladbrokes_uk:2.0241; sport888:2.0238; winamax_fr:2.0037; virginbet:1.9816
Olympiakos Piraeus vs PAOK Thessaloniki,2026-03-08 14:00:00,1X,1.2211,1.1829,,,,,0.0006853910866360989,34,0.02180124469340546,0.019378448097744888,betfair_ex_au,34,0.0382,2.55,2.3,Super League,Doble Chance,2.6957,betfair_ex_au:1.2211; betfair_ex_eu:1.2211; betfair_ex_uk:1.2211; unibet:1.2187; grosvenor:1.2148; unibet_se:1.2148; tabtouch:1.2148; casumo:1.2148; unibet_nl:1.2148; nordicbet:1.2065; betsson:1.2065; pinnacle:1.2005; leovegas_se:1.2; leovegas:1.2; smarkets:1.1957; draftkings:1.1957; betmgm:1.1936; unibet_uk:1.1918; virginbet:1.1851; winamax_de:1.1709; bovada:1.1647; tipico_de:1.1647; williamhill:1.1642; sport888:1.1642; fanduel:1.164; codere_it:1.1625; betway:1.1584; coral:1.1507; ladbrokes_uk:1.1507; paddypower:1.1436; winamax_fr:1.1417; betclic_fr:1.1375; betvictor:1.1375; skybet:1.1104
Olympiakos Piraeus vs PAOK Thessaloniki,2026-03-08 14:00:00,X2,2.0246,1.8458,,,,,0.0006145489959302753,34,0.029069116909004267,0.025039012066110988,betfair_ex_au,34,0.1788,5.44,2.3,Super League,Doble Chance,2.6957,betfair_ex_au:2.0246; betfair_ex_eu:2.0246; betfair_ex_uk:2.0246; smarkets:2.0073; pinnacle:2.001; fanduel:1.955; draftkings:1.9528; nordicbet:1.9179; betsson:1.9179; betvictor:1.9045; paddypower:1.9038; unibet_uk:1.8925; tipico_de:1.8857; bovada:1.8671; williamhill:1.8526; sport888:1.8526; betmgm:1.848; codere_it:1.8322; betway:1.8322; winamax_de:1.8231; betclic_fr:1.8226; winamax_fr:1.7727; skybet:1.7465; coral:1.7465; ladbrokes_uk:1.7465; grosvenor:1.7411; unibet_se:1.7411; unibet:1.7411; tabtouch:1.7411; casumo:1.7411; unibet_nl:1.7411; leovegas_se:1.7266; leovegas:1.7266; virginbet:1.7015
Tijuana vs Santos Laguna,2026-03-08 22:06:00,1X,1.2127,1.1501,,,,,0.0010337129444117792,32,0.025182708996520413,0.020577962417001015,betfair_ex_uk,32,0.0626,2.9,2.46,Liga MX,Doble Chance,2.4065,betfair_ex_uk:1.2127; betfair_ex_eu:1.2127; betfair_ex_au:1.2053; smarkets:1.2; pinnacle:1.1932; nordicbet:1.1806; betsson:1.1806; draftkings:1.1767; unibet_uk:1.1691; fanduel:1.1679; betway:1.1639; betmgm:1.1612; winamax_de:1.1586; marathonbet:1.1548; betvictor:1.1509; unibet:1.1428; unibet_nl:1.1428; unibet_se:1.1428; grosvenor:1.1428; casumo:1.1428; paddypower:1.1428; coral:1.1345; ladbrokes_uk:1.1345; tabtouch:1.1285; winamax_fr:1.1223; skybet:1.1171; leovegas_se:1.1141; sport888:1.1067; williamhill:1.1067; betclic_fr:1.1064; virginbet:1.1053; leovegas:1.082
Tijuana vs Santos Laguna,2026-03-08 22:06:00,X2,2.3684,2.2143,,,,,0.0003896963214493674,32,0.023150246599884638,0.019271626632170327,betfair_ex_uk,32,0.1541,5.0,2.46,Liga MX,Doble Chance,2.4065,betfair_ex_uk:2.3684; betfair_ex_eu:2.3684; smarkets:2.3404; betfair_ex_au:2.3404; unibet:2.3262; unibet_nl:2.3262; unibet_se:2.3262; grosvenor:2.3262; casumo:2.3262; fanduel:2.2957; pinnacle:2.2952; tabtouch:2.2902; leovegas_se:2.276; draftkings:2.2681; virginbet:2.24; marathonbet:2.204; nordicbet:2.204; betsson:2.204; leovegas:2.2006; betvictor:2.2006; unibet_uk:2.1955; betway:2.1724; paddypower:2.1724; betmgm:2.1678; winamax_de:2.1247; skybet:2.0792; coral:2.0519; ladbrokes_uk:2.0519; betclic_fr:2.0419; winamax_fr:2.0247; sport888:2.0245; williamhill:2.0245
Lyon vs Paris FC,2026-03-08 14:45:00,Under 2.5,1.98,1.8825,0.000132962591706623,16,0.013574873606328476,0.013216099412736458,0.00018596753879503803,16,0.016024141883958027,0.014801557552305146,pinnacle,16,0.0975,3.04,2.86,Ligue 1,Goles (Over/Under),1.2622,pinnacle:1.98; tipico_de:1.95; bovada:1.95; nordicbet:1.95; betsson:1.95; betmgm:1.91; williamhill:1.91; unibet_se:1.87; codere_it:1.86; unibet:1.84; tabtouch:1.83; leovegas_se:1.83; casumo:1.83; grosvenor:1.83; unibet_nl:1.83; leovegas:1.8
Palestino vs Cobresal,2026-03-08 18:30:00,Under 2.5,1.83,1.7375,0.00010175977469817364,12,0.011846785339936916,0.010938367147238975,0.0002643323398265368,12,0.018915514653100256,0.01709214137445365,pinnacle,12,0.0925,3.29,3.66,Primera División,Goles (Over/Under),1.0765,pinnacle:1.83; tipico_de:1.8; bovada:1.8; nordicbet:1.78; betsson:1.78; betmgm:1.74; codere_it:1.74; unibet:1.68; tabtouch:1.68; grosvenor:1.68; unibet_se:1.68; leovegas_se:1.66
NEC Nijmegen vs FC Volendam,2026-03-08 14:00:00,Over 3.5,1.93,1.876,3.7912457841571234e-05,15,0.007247761356429771,0.004402304773825302,8.54686478829298e-05,15,0.010844603236116721,0.007926537032299352,pinnacle,15,0.054,1.97,3.63,Eredivisie,Goles (Over/Under),0.9063,pinnacle:1.93; bovada:1.91; unibet:1.9; casumo:1.89; unibet_nl:1.89; grosvenor:1.89; unibet_se:1.89; leovegas:1.89; tabtouch:1.89; nordicbet:1.88; betsson:1.88; leovegas_se:1.85; betmgm:1.85; codere_it:1.83; tipico_de:1.77
FC Cincinnati vs Toronto FC,2026-03-08 18:00:00,X2,2.0675,1.9455,,,,,0.00029638340929042664,35,0.020247529343368393,0.017604817301732714,leovegas_se,35,0.122,3.89,3.92,MLS,Doble Chance,0.7832,leovegas_se:2.0675; leovegas:2.0675; betfair_ex_uk:2.039; betfair_ex_eu:2.039; smarkets:2.0173; unibet_se:2.0173; unibet:2.0173; casumo:2.0173; unibet_nl:2.0173; grosvenor:2.0173; betfair_ex_au:2.0173; skybet:2.0; fanduel:1.995; paddypower:1.995; tabtouch:1.9811; pinnacle:1.9787; bovada:1.949; mybookieag:1.9449; tipico_de:1.9385; virginbet:1.931; pointsbetau:1.9169; marathonbet:1.9115; betsson:1.9105; nordicbet:1.9105; betvictor:1.8987; draftkings:1.8947; betway:1.8874; tab:1.8667; winamax_de:1.8617; coral:1.8486; ladbrokes_uk:1.8486; sport888:1.8378; williamhill:1.8378; betclic_fr:1.8278; winamax_fr:1.7867
Palestino vs Cobresal,2026-03-08 18:30:00,Over 2.5,2.05,2.0017,0.00010175977469817364,12,0.011846785339936865,0.010938367147238953,0.00010828690264975857,12,0.012249722639297363,0.010885204634252391,bovada,12,0.0483,2.4,4.34,Primera División,Goles (Over/Under),0.7512,bovada:2.05; unibet:2.04; tabtouch:2.04; grosvenor:2.04; unibet_se:2.04; pinnacle:2.04; leovegas_se:2.02; nordicbet:1.98; betsson:1.98; betmgm:1.95; codere_it:1.94; tipico_de:1.9
Olympiakos Piraeus vs PAOK Thessaloniki,2026-03-08 14:00:00,Over 2.5,2.32,2.155,0.00016065078854767632,14,0.014752403343423934,0.014084633307562091,0.0002975761991043713,14,0.02023796268437694,0.01909700903453155,nordicbet,14,0.165,4.46,5.22,Super League,Goles (Over/Under),0.6284,nordicbet:2.32; betsson:2.32; betmgm:2.25; tipico_de:2.25; codere_it:2.22; williamhill:2.2; grosvenor:2.08; unibet_se:2.08; unibet:2.08; leovegas_se:2.08; tabtouch:2.08; casumo:2.08; unibet_nl:2.08; leovegas:2.05
