Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas
West Ham United vs Liverpool,2025-11-30 09:05:00,Premier League,Doble Chance,X2,1.2,betsson,6,0.709,0.025,2.72,3.54,1.175,betsson:1.2; marathonbet:1.2; pinnacle:1.19; codere_it:1.19; winamax_de:1.16; winamax_fr:1.11
Vitoria vs Mirassol,2025-11-29 14:00:00,Brasileirão,Doble Chance,1X,1.4431,bwin,6,0.7049,0.0526,3.8,5.66,1.3905,bwin:1.4431; codere_it:1.44; marathonbet:1.41; betsson:1.41; winamax_de:1.34; winamax_fr:1.3
Galatasaray vs Union Saint-Gilloise,2025-11-25 12:45:00,Champions League,Doble Chance,1X,1.18,marathonbet,6,0.6975,0.0217,2.08,3.24,1.1583,marathonbet:1.18; pinnacle:1.18; betsson:1.17; codere_it:1.17; winamax_de:1.13; winamax_fr:1.12
Galatasaray vs Union Saint-Gilloise,2025-11-25 12:45:00,Champions League,Doble Chance,X2,2.45,marathonbet,6,0.6975,0.0567,2.0,3.24,2.3933,marathonbet:2.45; codere_it:2.45; betsson:2.41; pinnacle:2.38; winamax_de:2.34; winamax_fr:2.33
Ceará vs Cruzeiro,2025-11-29 19:00:00,Brasileirão,Doble Chance,1X,1.52,codere_it,5,0.6974,0.034,1.79,6.08,1.486,codere_it:1.52; marathonbet:1.5; betsson:1.49; winamax_de:1.48; winamax_fr:1.44
Lorient vs Nice,2025-11-30 11:15:00,Ligue 1,Doble Chance,X2,1.57,pinnacle,6,0.6969,0.0383,2.7,3.86,1.5317,pinnacle:1.57; marathonbet:1.56; codere_it:1.56; betsson:1.54; winamax_de:1.51; winamax_fr:1.45
Lecce vs Torino,2025-11-30 06:30:00,Serie A,Doble Chance,1X,1.49,pinnacle,6,0.6915,0.045,3.31,3.76,1.445,pinnacle:1.49; marathonbet:1.48; betsson:1.47; codere_it:1.46; winamax_de:1.42; winamax_fr:1.35
FC Zwolle vs Heerenveen,2025-11-28 14:00:00,Eredivisie,Doble Chance,1X,1.77,pinnacle,6,0.6907,0.0917,4.33,5.27,1.6783,pinnacle:1.77; betsson:1.74; codere_it:1.72; marathonbet:1.66; winamax_de:1.62; winamax_fr:1.56
Lecce vs Torino,2025-11-30 06:30:00,Serie A,Doble Chance,X2,1.46,marathonbet,6,0.6825,0.0467,2.91,3.78,1.4133,marathonbet:1.46; pinnacle:1.44; codere_it:1.43; winamax_de:1.41; betsson:1.41; winamax_fr:1.33
Parma vs Udinese,2025-11-29 09:00:00,Serie A,Doble Chance,X2,1.5,marathonbet,6,0.677,0.0333,2.83,3.87,1.4667,marathonbet:1.5; pinnacle:1.5; codere_it:1.49; betsson:1.47; winamax_de:1.46; winamax_fr:1.38
Union Berlin vs 1. FC Heidenheim,2025-11-29 09:30:00,Bundesliga,Doble Chance,X2,2.38,pinnacle,7,0.6736,0.1399,4.98,3.83,2.2401,pinnacle:2.38; betsson:2.35; marathonbet:2.31; codere_it:2.24; winamax_de:2.23; bwin:2.1209; winamax_fr:2.05
Eintracht Frankfurt vs VfL Wolfsburg,2025-11-30 11:30:00,Bundesliga,Ambos Marcan,Yes,1.51,pinnacle,2,0.6512,0.035,2.37,4.1,1.475,pinnacle:1.51; williamhill:1.44
Eintracht Frankfurt vs VfL Wolfsburg,2025-11-30 11:30:00,Bundesliga,Ambos Marcan,No,2.64,pinnacle,2,0.6512,0.07,2.72,4.1,2.57,pinnacle:2.64; williamhill:2.5
Everton vs Newcastle United,2025-11-29 12:30:00,Premier League,Goles (Over/Under),Over 2.5,2.07,pinnacle,3,0.6508,0.0533,2.23,2.95,2.0167,pinnacle:2.07; betsson:2.02; codere_it:1.96
Everton vs Newcastle United,2025-11-29 12:30:00,Premier League,Goles (Over/Under),Under 2.5,1.83,pinnacle,3,0.6508,0.02,1.19,2.95,1.81,pinnacle:1.83; codere_it:1.82; betsson:1.78
Vitoria vs Mirassol,2025-11-29 14:00:00,Brasileirão,Doble Chance,X2,1.47,codere_it,6,0.6496,0.0604,3.94,5.85,1.4096,codere_it:1.47; bwin:1.4573; betsson:1.44; marathonbet:1.42; winamax_de:1.35; winamax_fr:1.32
AC Milan vs Lazio,2025-11-29 14:45:00,Serie A,Doble Chance,1X,1.16,marathonbet,6,0.6452,0.0283,2.72,3.89,1.1317,marathonbet:1.16; pinnacle:1.16; betsson:1.14; codere_it:1.14; winamax_de:1.12; winamax_fr:1.07
Como vs Sassuolo,2025-11-28 14:45:00,Serie A,Doble Chance,X2,2.34,marathonbet,6,0.6421,0.0867,3.69,3.8,2.2533,marathonbet:2.34; pinnacle:2.31; betsson:2.28; codere_it:2.26; winamax_de:2.25; winamax_fr:2.08
Genoa vs Hellas Verona,2025-11-29 09:00:00,Serie A,Doble Chance,X2,1.76,marathonbet,6,0.6404,0.055,3.02,3.81,1.705,marathonbet:1.76; pinnacle:1.74; codere_it:1.73; winamax_de:1.7; betsson:1.7; winamax_fr:1.6
AS Roma vs FC Midtjylland,2025-11-27 12:45:00,Europa League,Doble Chance,1X,1.13,codere_it,6,0.6387,0.0283,2.06,3.57,1.1017,codere_it:1.13; betsson:1.12; marathonbet:1.11; pinnacle:1.1; winamax_de:1.09; winamax_fr:1.06
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,Premier League,Doble Chance,1X,1.14,betsson,6,0.6361,0.0217,2.5,3.82,1.1183,betsson:1.14; marathonbet:1.14; pinnacle:1.13; codere_it:1.13; winamax_de:1.11; winamax_fr:1.06
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,Premier League,Doble Chance,X2,2.69,betsson,6,0.6361,0.145,5.58,3.82,2.545,betsson:2.69; pinnacle:2.67; marathonbet:2.64; codere_it:2.5; winamax_de:2.49; winamax_fr:2.28
Atlético Madrid vs Inter Milan,2025-11-26 15:00:00,Champions League,Doble Chance,1X,1.41,marathonbet,6,0.6226,0.03,2.44,3.18,1.38,marathonbet:1.41; betsson:1.4; codere_it:1.4; pinnacle:1.39; winamax_de:1.37; winamax_fr:1.31
Pafos FC vs AS Monaco,2025-11-26 12:45:00,Champions League,Doble Chance,1X,2.39,marathonbet,6,0.6223,0.0517,2.65,3.23,2.3383,marathonbet:2.39; pinnacle:2.38; betsson:2.38; codere_it:2.35; winamax_de:2.32; winamax_fr:2.21
Pafos FC vs AS Monaco,2025-11-26 12:45:00,Champions League,Doble Chance,X2,1.18,marathonbet,6,0.6223,0.0183,2.19,3.23,1.1617,marathonbet:1.18; betsson:1.18; codere_it:1.18; pinnacle:1.17; winamax_de:1.15; winamax_fr:1.11
TSG Hoffenheim vs Augsburg,2025-11-29 09:30:00,Bundesliga,Doble Chance,1X,1.24,pinnacle,7,0.6144,0.0355,2.83,3.89,1.2045,pinnacle:1.24; marathonbet:1.23; betsson:1.22; codere_it:1.22; bwin:1.2017; winamax_de:1.19; winamax_fr:1.13
Brentford vs Burnley,2025-11-29 10:00:00,Premier League,Doble Chance,X2,2.73,betsson,6,0.6111,0.15,5.1,3.78,2.58,betsson:2.73; pinnacle:2.67; marathonbet:2.64; codere_it:2.61; winamax_de:2.5; winamax_fr:2.33
Sassuolo vs Pisa,2025-11-24 14:45:00,Serie A,Doble Chance,1X,1.27,marathonbet,5,0.6107,0.024,3.47,3.93,1.246,marathonbet:1.27; betsson:1.27; codere_it:1.27; pinnacle:1.26; winamax_fr:1.16
Brentford vs Burnley,2025-11-29 10:00:00,Premier League,Goles (Over/Under),Over 2.5,1.87,pinnacle,3,0.6107,0.0333,1.28,2.98,1.8367,pinnacle:1.87; betsson:1.82; codere_it:1.82
Brentford vs Burnley,2025-11-29 10:00:00,Premier League,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.6107,0.0333,1.26,2.98,1.9867,pinnacle:2.02; betsson:1.98; codere_it:1.96
Paris FC vs Auxerre,2025-11-29 13:00:00,Ligue 1,Goles (Over/Under),Over 2.5,1.87,pinnacle,3,0.6107,0.0333,1.28,2.98,1.8367,pinnacle:1.87; betsson:1.82; codere_it:1.82
Paris FC vs Auxerre,2025-11-29 13:00:00,Ligue 1,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.6107,0.0333,1.26,2.98,1.9867,pinnacle:2.02; betsson:1.98; codere_it:1.96
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Doble Chance,1X,1.21,pinnacle,6,0.6098,0.035,3.17,4.1,1.175,pinnacle:1.21; betsson:1.2; marathonbet:1.2; codere_it:1.18; winamax_de:1.16; winamax_fr:1.1
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Doble Chance,X2,1.44,marathonbet,6,0.6082,0.0233,1.85,3.19,1.4167,marathonbet:1.44; pinnacle:1.43; codere_it:1.43; winamax_de:1.42; betsson:1.42; winamax_fr:1.36
Tottenham Hotspur vs Fulham,2025-11-29 15:00:00,Premier League,Goles (Over/Under),Over 2.5,1.87,pinnacle,3,0.604,0.0267,1.35,2.98,1.8433,pinnacle:1.87; betsson:1.85; codere_it:1.81
Tottenham Hotspur vs Fulham,2025-11-29 15:00:00,Premier League,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.604,0.04,1.49,2.98,1.98,pinnacle:2.02; codere_it:1.97; betsson:1.95
AS Roma vs Napoli,2025-11-30 14:45:00,Serie A,Doble Chance,1X,1.39,marathonbet,6,0.6025,0.0267,2.6,3.95,1.3633,marathonbet:1.39; codere_it:1.39; betsson:1.38; pinnacle:1.38; winamax_de:1.35; winamax_fr:1.29
FC Twente Enschede vs AZ Alkmaar,2025-11-30 10:45:00,Eredivisie,Doble Chance,1X,1.41,codere_it,6,0.6021,0.0483,3.58,5.78,1.3617,codere_it:1.41; betsson:1.4; pinnacle:1.39; marathonbet:1.38; winamax_de:1.31; winamax_fr:1.28
Borussia Dortmund vs Villarreal,2025-11-25 15:00:00,Champions League,Doble Chance,X2,2.05,marathonbet,6,0.6013,0.03,1.37,3.11,2.02,marathonbet:2.05; codere_it:2.05; pinnacle:2.03; winamax_de:2.01; betsson:2.01; winamax_fr:1.97
Maccabi Tel Aviv vs Lyon,2025-11-27 15:00:00,Europa League,Doble Chance,1X,2.23,betsson,6,0.5989,0.1533,4.57,3.69,2.0767,betsson:2.23; marathonbet:2.13; pinnacle:2.11; codere_it:2.06; winamax_de:1.99; winamax_fr:1.94
Vasco da Gama vs Internacional,2025-11-28 17:30:00,Brasileirão,Doble Chance,X2,1.63,codere_it,5,0.5968,0.068,3.22,6.2,1.562,codere_it:1.63; marathonbet:1.59; betsson:1.57; winamax_de:1.54; winamax_fr:1.48
AC Milan vs Lazio,2025-11-29 14:45:00,Serie A,Ambos Marcan,Yes,1.98,pinnacle,2,0.5946,0.065,3.39,3.7,1.915,pinnacle:1.98; williamhill:1.85
AC Milan vs Lazio,2025-11-29 14:45:00,Serie A,Ambos Marcan,No,1.88,pinnacle,2,0.5946,0.015,0.8,3.7,1.865,pinnacle:1.88; williamhill:1.85
Como vs Sassuolo,2025-11-28 14:45:00,Serie A,Doble Chance,1X,1.17,pinnacle,6,0.5918,0.0283,2.65,3.92,1.1417,pinnacle:1.17; betsson:1.16; marathonbet:1.16; codere_it:1.15; winamax_de:1.13; winamax_fr:1.08
Feyenoord vs Celtic,2025-11-27 12:45:00,Europa League,Doble Chance,1X,1.22,marathonbet,6,0.5884,0.02,2.2,3.79,1.2,marathonbet:1.22; betsson:1.22; codere_it:1.22; pinnacle:1.21; winamax_de:1.18; winamax_fr:1.15
Feyenoord vs Celtic,2025-11-27 12:45:00,Europa League,Doble Chance,X2,2.22,betsson,6,0.5884,0.0667,2.79,3.79,2.1533,betsson:2.22; marathonbet:2.21; pinnacle:2.17; codere_it:2.17; winamax_de:2.1; winamax_fr:2.05
Chelsea vs Barcelona,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.49,marathonbet,6,0.587,0.045,2.64,3.22,1.445,marathonbet:1.49; betsson:1.47; pinnacle:1.46; codere_it:1.45; winamax_de:1.43; winamax_fr:1.37
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Goles (Over/Under),Over 2.5,2.04,pinnacle,3,0.5816,0.0333,1.69,3.37,2.0067,pinnacle:2.04; betsson:2.02; codere_it:1.96
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Goles (Over/Under),Under 2.5,1.84,pinnacle,3,0.5816,0.0367,2.14,3.37,1.8033,pinnacle:1.84; codere_it:1.82; betsson:1.75
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.5783,0.0167,0.68,3.32,1.8333,pinnacle:1.85; codere_it:1.83; betsson:1.82
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Goles (Over/Under),Under 2.5,2.03,pinnacle,3,0.5783,0.0567,2.04,3.32,1.9733,pinnacle:2.03; betsson:1.95; codere_it:1.94
Racing Club vs River Plate,2025-11-24 17:15:00,Primera División,Doble Chance,1X,1.47,pinnacle,4,0.5782,0.029,2.01,3.77,1.441,pinnacle:1.47; betsson:1.47; bwin:1.414; marathonbet:1.41
Racing Club vs River Plate,2025-11-24 17:15:00,Primera División,Doble Chance,X2,1.46,pinnacle,4,0.5782,0.0167,0.75,3.77,1.4433,pinnacle:1.46; bwin:1.4431; betsson:1.44; marathonbet:1.43
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Doble Chance,X2,1.82,pinnacle,6,0.5723,0.045,2.7,3.46,1.775,pinnacle:1.82; marathonbet:1.81; codere_it:1.81; winamax_de:1.77; betsson:1.76; winamax_fr:1.68
Bodø/Glimt vs Juventus,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.75,pinnacle,6,0.5723,0.03,1.74,3.32,1.72,pinnacle:1.75; marathonbet:1.74; betsson:1.74; winamax_de:1.72; codere_it:1.71; winamax_fr:1.66
Bodø/Glimt vs Juventus,2025-11-25 15:00:00,Champions League,Doble Chance,X2,1.4,pinnacle,6,0.5723,0.03,2.73,3.32,1.37,pinnacle:1.4; betsson:1.4; marathonbet:1.39; codere_it:1.39; winamax_de:1.34; winamax_fr:1.3
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,Premier League,Doble Chance,X2,1.5,betsson,6,0.5654,0.0383,3.34,4.05,1.4617,betsson:1.5; pinnacle:1.5; marathonbet:1.49; codere_it:1.47; winamax_de:1.45; winamax_fr:1.36
Barcelona vs Alavés,2025-11-29 10:15:00,La Liga,Goles (Over/Under),Over 3.5,1.97,pinnacle,3,0.5634,0.01,0.42,3.39,1.96,pinnacle:1.97; codere_it:1.96; betsson:1.95
Barcelona vs Alavés,2025-11-29 10:15:00,La Liga,Goles (Over/Under),Under 3.5,1.9,pinnacle,3,0.5634,0.0567,2.18,3.39,1.8433,pinnacle:1.9; betsson:1.82; codere_it:1.81
Rangers FC vs SC Braga,2025-11-27 15:00:00,Europa League,Doble Chance,1X,1.65,betsson,6,0.5597,0.03,1.82,3.77,1.62,betsson:1.65; marathonbet:1.64; pinnacle:1.63; codere_it:1.63; winamax_de:1.61; winamax_fr:1.56
Fortuna Sittard vs Heracles Almelo,2025-11-29 12:45:00,Eredivisie,Doble Chance,1X,1.35,betsson,6,0.5589,0.0633,4.76,5.94,1.2867,betsson:1.35; pinnacle:1.35; codere_it:1.31; marathonbet:1.3; winamax_de:1.22; winamax_fr:1.19
PFC Ludogorets Razgrad vs Celta Vigo,2025-11-27 12:45:00,Europa League,Doble Chance,1X,2.14,betsson,6,0.5564,0.045,2.22,3.81,2.095,betsson:2.14; pinnacle:2.13; marathonbet:2.12; winamax_de:2.09; codere_it:2.09; winamax_fr:2.0
Hamburger SV vs VfB Stuttgart,2025-11-30 09:30:00,Bundesliga,Doble Chance,1X,1.71,pinnacle,6,0.5533,0.0467,3.02,4.03,1.6633,pinnacle:1.71; marathonbet:1.7; codere_it:1.69; betsson:1.67; winamax_de:1.65; winamax_fr:1.56
Fortuna Sittard vs Heracles Almelo,2025-11-29 12:45:00,Eredivisie,Doble Chance,X2,1.75,codere_it,6,0.5511,0.0767,3.94,5.97,1.6733,codere_it:1.75; marathonbet:1.71; pinnacle:1.71; betsson:1.7; winamax_de:1.61; winamax_fr:1.56
Chelsea vs Arsenal,2025-11-30 11:30:00,Premier League,Doble Chance,1X,1.71,pinnacle,6,0.549,0.0483,2.96,3.88,1.6617,pinnacle:1.71; betsson:1.69; marathonbet:1.69; codere_it:1.67; winamax_de:1.65; winamax_fr:1.56
Sunderland vs Bournemouth,2025-11-29 10:00:00,Premier League,Goles (Over/Under),Over 2.5,1.98,pinnacle,3,0.5478,0.0333,1.47,3.14,1.9467,pinnacle:1.98; betsson:1.95; codere_it:1.91
Sunderland vs Bournemouth,2025-11-29 10:00:00,Premier League,Goles (Over/Under),Under 2.5,1.9,pinnacle,3,0.5478,0.03,1.16,3.14,1.87,pinnacle:1.9; codere_it:1.86; betsson:1.85
Paris Saint Germain vs Tottenham Hotspur,2025-11-26 15:00:00,Champions League,Doble Chance,1X,1.12,marathonbet,6,0.5465,0.0217,1.78,3.33,1.0983,marathonbet:1.12; betsson:1.11; codere_it:1.11; pinnacle:1.1; winamax_de:1.09; winamax_fr:1.06
FC Copenhagen vs FC Kairat,2025-11-26 12:45:00,Champions League,Ambos Marcan,Yes,1.81,pinnacle,2,0.5459,0.03,1.69,4.03,1.78,pinnacle:1.81; williamhill:1.75
FC Copenhagen vs FC Kairat,2025-11-26 12:45:00,Champions League,Ambos Marcan,No,2.05,pinnacle,2,0.5459,0.05,2.5,4.03,2.0,pinnacle:2.05; williamhill:1.95
Grêmio vs Palmeiras,2025-11-25 19:30:00,Brasileirão,Doble Chance,1X,1.57,codere_it,6,0.5399,0.0417,2.91,5.52,1.5283,codere_it:1.57; pinnacle:1.57; betsson:1.54; marathonbet:1.54; winamax_de:1.51; winamax_fr:1.44
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Ambos Marcan,Yes,1.93,pinnacle,2,0.5385,0.04,2.12,3.9,1.89,pinnacle:1.93; williamhill:1.85
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Ambos Marcan,No,1.92,pinnacle,2,0.5385,0.035,1.86,3.9,1.885,pinnacle:1.92; williamhill:1.85
Levante vs Athletic Bilbao,2025-11-29 12:30:00,La Liga,Ambos Marcan,Yes,1.92,pinnacle,2,0.5385,0.035,1.86,3.9,1.885,pinnacle:1.92; williamhill:1.85
Levante vs Athletic Bilbao,2025-11-29 12:30:00,La Liga,Ambos Marcan,No,1.93,pinnacle,2,0.5385,0.04,2.12,3.9,1.89,pinnacle:1.93; williamhill:1.85
Rio Ave FC vs Santa Clara,2025-11-30 10:30:00,Primeira Liga,Doble Chance,1X,1.59,pinnacle,6,0.5375,0.0567,2.4,4.93,1.5333,pinnacle:1.59; betsson:1.55; bwin:1.55; winamax_de:1.52; marathonbet:1.52; winamax_fr:1.47
Rio Ave FC vs Santa Clara,2025-11-30 10:30:00,Primeira Liga,Doble Chance,X2,1.35,pinnacle,6,0.5375,0.0172,1.33,4.93,1.3328,pinnacle:1.35; winamax_de:1.35; marathonbet:1.34; bwin:1.3367; betsson:1.32; winamax_fr:1.3
Union Berlin vs 1. FC Heidenheim,2025-11-29 09:30:00,Bundesliga,Ambos Marcan,Yes,1.9,pinnacle,2,0.5371,0.025,1.33,3.91,1.875,pinnacle:1.9; williamhill:1.85
Union Berlin vs 1. FC Heidenheim,2025-11-29 09:30:00,Bundesliga,Ambos Marcan,No,1.95,pinnacle,2,0.5371,0.05,2.63,3.91,1.9,pinnacle:1.95; williamhill:1.85
Crystal Palace vs Manchester United,2025-11-30 07:00:00,Premier League,Doble Chance,1X,1.49,betsson,6,0.534,0.0383,3.17,4.12,1.4517,betsson:1.49; marathonbet:1.49; pinnacle:1.48; codere_it:1.46; winamax_de:1.43; winamax_fr:1.36
Corinthians vs Botafogo,2025-11-30 14:00:00,Brasileirão,Doble Chance,1X,1.36,codere_it,7,0.5324,0.0382,3.84,6.01,1.3218,codere_it:1.36; pinnacle:1.36; bwin:1.3527; marathonbet:1.35; betsson:1.34; winamax_de:1.27; winamax_fr:1.22
Moreirense FC vs Famalicão,2025-11-29 10:30:00,Primeira Liga,Doble Chance,1X,1.75,pinnacle,5,0.5273,0.048,2.59,5.12,1.702,pinnacle:1.75; betsson:1.72; marathonbet:1.72; winamax_de:1.7; winamax_fr:1.62
Moreirense FC vs Famalicão,2025-11-29 10:30:00,Primeira Liga,Doble Chance,X2,1.28,pinnacle,5,0.5273,0.02,1.33,5.12,1.26,pinnacle:1.28; winamax_de:1.27; betsson:1.26; marathonbet:1.26; winamax_fr:1.23
San Diego FC vs Minnesota United FC,2025-11-24 22:00:00,MLS,Ambos Marcan,Yes,1.7,pinnacle,2,0.5271,0.05,3.03,3.87,1.65,pinnacle:1.7; williamhill:1.6
San Diego FC vs Minnesota United FC,2025-11-24 22:00:00,MLS,Ambos Marcan,No,2.22,pinnacle,2,0.5271,0.01,0.45,3.87,2.21,pinnacle:2.22; williamhill:2.2
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Doble Chance,1X,1.95,pinnacle,7,0.5264,0.093,4.29,5.3,1.857,pinnacle:1.95; betsson:1.91; bwin:1.9091; codere_it:1.89; marathonbet:1.85; winamax_de:1.79; winamax_fr:1.7
Panathinaikos FC vs SK Sturm Graz,2025-11-27 15:00:00,Europa League,Doble Chance,1X,1.19,betsson,6,0.5223,0.025,2.03,3.81,1.165,betsson:1.19; codere_it:1.19; marathonbet:1.18; winamax_de:1.16; pinnacle:1.14; winamax_fr:1.13
Como vs Sassuolo,2025-11-28 14:45:00,Serie A,Goles (Over/Under),Over 2.5,2.01,pinnacle,3,0.5204,0.0333,1.26,2.94,1.9767,pinnacle:2.01; codere_it:1.97; betsson:1.95
Como vs Sassuolo,2025-11-28 14:45:00,Serie A,Goles (Over/Under),Under 2.5,1.88,pinnacle,3,0.5204,0.0233,1.41,2.94,1.8567,pinnacle:1.88; codere_it:1.87; betsson:1.82
Le Havre vs Lille,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Over 2.5,1.97,pinnacle,3,0.5192,0.0267,1.28,3.39,1.9433,pinnacle:1.97; betsson:1.95; codere_it:1.91
Le Havre vs Lille,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Under 2.5,1.9,pinnacle,3,0.5192,0.0367,1.77,3.39,1.8633,pinnacle:1.9; codere_it:1.87; betsson:1.82
Olympiakos Piraeus vs Real Madrid,2025-11-26 15:00:00,Champions League,Doble Chance,X2,1.11,marathonbet,5,0.5191,0.012,2.19,3.14,1.098,marathonbet:1.11; pinnacle:1.11; betsson:1.11; codere_it:1.11; winamax_fr:1.05
Ceará vs Cruzeiro,2025-11-29 19:00:00,Brasileirão,Doble Chance,X2,1.37,betsson,5,0.5176,0.068,4.94,6.8,1.302,betsson:1.37; codere_it:1.35; marathonbet:1.34; winamax_de:1.24; winamax_fr:1.21
Chelsea vs Barcelona,2025-11-25 15:00:00,Champions League,Doble Chance,X2,1.66,pinnacle,6,0.5118,0.0267,2.34,3.38,1.6333,pinnacle:1.66; codere_it:1.66; marathonbet:1.65; winamax_de:1.64; betsson:1.64; winamax_fr:1.55
Rangers FC vs SC Braga,2025-11-27 15:00:00,Europa League,Doble Chance,X2,1.39,marathonbet,6,0.5116,0.0333,2.68,3.89,1.3567,marathonbet:1.39; codere_it:1.39; betsson:1.38; pinnacle:1.36; winamax_de:1.33; winamax_fr:1.29
Panathinaikos FC vs SK Sturm Graz,2025-11-27 15:00:00,Europa League,Doble Chance,X2,2.2,marathonbet,6,0.5104,0.0533,2.4,3.84,2.1467,marathonbet:2.2; codere_it:2.19; pinnacle:2.18; betsson:2.14; winamax_de:2.12; winamax_fr:2.05
Sunderland vs Bournemouth,2025-11-29 10:00:00,Premier League,Ambos Marcan,Yes,1.74,pinnacle,2,0.5093,0.02,1.16,3.77,1.72,pinnacle:1.74; williamhill:1.7
Sunderland vs Bournemouth,2025-11-29 10:00:00,Premier League,Ambos Marcan,No,2.16,pinnacle,2,0.5093,0.055,2.61,3.77,2.105,pinnacle:2.16; williamhill:2.05
Bodø/Glimt vs Juventus,2025-11-25 15:00:00,Champions League,Ambos Marcan,No,2.59,pinnacle,2,0.5063,0.145,5.93,3.97,2.445,pinnacle:2.59; williamhill:2.3
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Goles (Over/Under),Over 2.5,2.01,pinnacle,3,0.4929,0.0367,1.33,3.51,1.9733,pinnacle:2.01; codere_it:1.96; betsson:1.95
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Goles (Over/Under),Under 2.5,1.86,pinnacle,3,0.4929,0.0267,1.03,3.51,1.8333,pinnacle:1.86; betsson:1.82; codere_it:1.82
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.62,betsson,6,0.4913,0.0467,3.02,3.44,1.5733,betsson:1.62; pinnacle:1.61; marathonbet:1.6; codere_it:1.58; winamax_de:1.55; winamax_fr:1.48
Atlético Madrid vs Inter Milan,2025-11-26 15:00:00,Champions League,Doble Chance,X2,1.67,pinnacle,6,0.4913,0.035,2.54,3.46,1.635,pinnacle:1.67; betsson:1.67; marathonbet:1.65; codere_it:1.65; winamax_de:1.62; winamax_fr:1.55
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Goles (Over/Under),Over 2.5,1.86,pinnacle,3,0.4872,0.0233,0.93,3.51,1.8367,pinnacle:1.86; codere_it:1.83; betsson:1.82
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Goles (Over/Under),Under 2.5,2.01,pinnacle,3,0.4872,0.04,1.44,3.51,1.97,pinnacle:2.01; betsson:1.95; codere_it:1.95
Chelsea vs Barcelona,2025-11-25 15:00:00,Champions League,Ambos Marcan,No,3.21,pinnacle,2,0.4862,0.205,6.82,3.62,3.005,pinnacle:3.21; williamhill:2.8
Lille vs Dinamo Zagreb,2025-11-27 12:45:00,Europa League,Doble Chance,1X,1.19,betsson,6,0.4861,0.0283,2.46,3.95,1.1617,betsson:1.19; codere_it:1.19; marathonbet:1.18; winamax_de:1.15; pinnacle:1.15; winamax_fr:1.11
Lille vs Dinamo Zagreb,2025-11-27 12:45:00,Europa League,Doble Chance,X2,2.37,betsson,6,0.4861,0.065,2.75,3.95,2.305,betsson:2.37; pinnacle:2.36; marathonbet:2.33; codere_it:2.31; winamax_de:2.28; winamax_fr:2.18
AS Roma vs Napoli,2025-11-30 14:45:00,Serie A,Doble Chance,X2,1.54,codere_it,6,0.4859,0.0417,2.76,4.26,1.4983,codere_it:1.54; marathonbet:1.52; betsson:1.51; pinnacle:1.51; winamax_de:1.5; winamax_fr:1.41
Olympiakos Piraeus vs Real Madrid,2025-11-26 15:00:00,Champions League,Ambos Marcan,Yes,1.77,pinnacle,2,0.4781,0.035,2.02,3.89,1.735,pinnacle:1.77; williamhill:1.7
Olympiakos Piraeus vs Real Madrid,2025-11-26 15:00:00,Champions League,Ambos Marcan,No,2.11,pinnacle,2,0.4781,0.03,1.44,3.89,2.08,pinnacle:2.11; williamhill:2.05
Arsenal vs Bayern Munich,2025-11-26 15:00:00,Champions League,Doble Chance,1X,1.4,marathonbet,5,0.4776,0.024,2.19,3.12,1.376,marathonbet:1.4; betsson:1.4; pinnacle:1.39; codere_it:1.37; winamax_fr:1.32
