Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
Bologna vs Hellas Verona,2026-03-08 09:00:00,1X,1.1781,1.1285,,,,,0.0007243765867163216,37,0.019553670740515068,0.015057416918489155,betfair_ex_eu,37,0.0496,2.2,0.51,Serie A,Doble Chance,9.8039,betfair_ex_eu:1.1781; betfair_ex_au:1.1781; betfair_ex_uk:1.1781; smarkets:1.1688; marathonbet:1.1492; pinnacle:1.1486; betclic_fr:1.1471; nordicbet:1.1411; betsson:1.1411; pointsbetau:1.1407; codere_it:1.1402; betmgm:1.1396; winamax_de:1.1387; unibet_uk:1.1358; unibet_nl:1.1353; unibet_se:1.1353; coral:1.1345; ladbrokes_uk:1.1345; bovada:1.1315; betway:1.1264; betvictor:1.1259; fanduel:1.121; winamax_fr:1.1203; tipico_de:1.1194; williamhill:1.1172; tab:1.1172; sport888:1.1125; skybet:1.111; grosvenor:1.108; leovegas_se:1.108; casumo:1.108; tabtouch:1.108; unibet:1.108; paddypower:1.1067; draftkings:1.1067; leovegas:1.0703; virginbet:1.0652
WSG Tirol vs Grazer AK,2026-03-08 11:00:00,1X,1.4002,1.329,,,,,0.000392161206530543,32,0.020045656389562225,0.015141372658755148,betfair_ex_eu,32,0.0712,2.66,0.83,Austrian Bundesliga,Doble Chance,8.8193,betfair_ex_eu:1.4002; betfair_ex_au:1.4002; betfair_ex_uk:1.4002; smarkets:1.3844; pinnacle:1.3616; betmgm:1.3468; grosvenor:1.3393; unibet:1.3393; unibet_nl:1.3393; unibet_se:1.3393; casumo:1.3393; tabtouch:1.3393; bovada:1.3382; betway:1.3382; unibet_uk:1.3382; draftkings:1.3382; fanduel:1.3378; virginbet:1.3269; leovegas:1.3269; leovegas_se:1.3269; nordicbet:1.3177; betsson:1.3177; tipico_de:1.3037; betclic_fr:1.3022; sport888:1.3019; williamhill:1.3019; codere_it:1.3004; winamax_de:1.2953; coral:1.2868; ladbrokes_uk:1.2868; skybet:1.2695; winamax_fr:1.2437
WSG Tirol vs Grazer AK,2026-03-08 11:00:00,X2,1.6617,1.5487,,,,,0.0004451549583140027,32,0.023837759272511642,0.020396949945090323,betfair_ex_eu,32,0.113,3.78,0.83,Austrian Bundesliga,Doble Chance,8.8193,betfair_ex_eu:1.6617; betfair_ex_au:1.6617; betfair_ex_uk:1.6617; smarkets:1.6485; pinnacle:1.639; fanduel:1.6246; draftkings:1.6; tipico_de:1.5984; bovada:1.5746; unibet_uk:1.5746; nordicbet:1.5616; betsson:1.5616; betmgm:1.56; betway:1.5484; betclic_fr:1.5444; codere_it:1.5246; skybet:1.5246; winamax_de:1.5099; grosvenor:1.5099; unibet:1.5099; unibet_nl:1.5099; unibet_se:1.5099; casumo:1.5099; tabtouch:1.5099; sport888:1.5; williamhill:1.5; virginbet:1.493; leovegas:1.493; leovegas_se:1.493; coral:1.4903; ladbrokes_uk:1.4903; winamax_fr:1.4598
RC Lens vs Metz,2026-03-08 09:00:00,1X,1.0883,1.0496,,,,,0.0016969106122215305,35,0.019098285264054715,0.015806783151248456,betfair_ex_au,35,0.0387,2.01,0.58,Ligue 1,Doble Chance,8.6552,betfair_ex_au:1.0883; betfair_ex_eu:1.0883; betfair_ex_uk:1.0883; smarkets:1.0883; betmgm:1.0752; coral:1.0685; betclic_fr:1.0653; marathonbet:1.0633; codere_it:1.062; winamax_de:1.0617; draftkings:1.0617; ladbrokes_uk:1.0603; leovegas_se:1.0553; unibet_nl:1.0553; unibet_se:1.0553; pinnacle:1.0549; unibet_uk:1.0536; betway:1.0515; winamax_fr:1.045; fanduel:1.0419; nordicbet:1.0413; betsson:1.0413; bovada:1.0402; unibet:1.0402; tab:1.0383; skybet:1.0345; tipico_de:1.0345; betvictor:1.0345; tabtouch:1.0286; casumo:1.0286; grosvenor:1.0286; paddypower:1.0185; sport888:1.0185; williamhill:1.0185; leovegas:1.0052
RC Lens vs Metz,2026-03-08 09:00:00,X2,4.0282,3.6618,,,,,0.00015621771052953682,35,0.013061364438469024,0.011068891576623838,betfair_ex_au,35,0.3664,4.92,0.58,Ligue 1,Doble Chance,8.6552,betfair_ex_au:4.0282; betfair_ex_eu:4.0282; betfair_ex_uk:4.0282; smarkets:4.027; marathonbet:3.9032; betvictor:3.8182; leovegas_se:3.7976; unibet_nl:3.7976; unibet_se:3.7976; pinnacle:3.7791; skybet:3.75; draftkings:3.75; unibet:3.7154; tipico_de:3.6774; betclic_fr:3.6757; nordicbet:3.622; betsson:3.622; tabtouch:3.5897; casumo:3.5897; grosvenor:3.5897; bovada:3.582; codere_it:3.5573; paddypower:3.5484; leovegas:3.5484; tab:3.5484; fanduel:3.527; winamax_de:3.5172; coral:3.5172; betmgm:3.5172; unibet_uk:3.5085; sport888:3.4833; williamhill:3.4833; ladbrokes_uk:3.4298; betway:3.4138; winamax_fr:3.3957
Pescara vs Bari,2026-03-08 13:30:00,1X,1.3352,1.2628,,,,,0.0004905909545290628,36,0.021224598421151764,0.017045156061002004,betfair_ex_eu,36,0.0724,2.71,0.87,Serie B,Doble Chance,8.5862,betfair_ex_eu:1.3352; betfair_ex_au:1.3352; betfair_ex_uk:1.3352; smarkets:1.32; codere_it:1.3048; pinnacle:1.2919; betmgm:1.286; unibet_uk:1.286; draftkings:1.286; sport888:1.2833; williamhill:1.2833; betvictor:1.2789; betway:1.2695; pointsbetau:1.2679; betsson:1.2672; nordicbet:1.2672; marathonbet:1.2559; unibet:1.2532; unibet_se:1.2532; grosvenor:1.2532; unibet_nl:1.2532; casumo:1.2532; tabtouch:1.2532; leovegas_se:1.2495; winamax_de:1.2495; virginbet:1.2458; fanduel:1.2353; ladbrokes_uk:1.234; coral:1.234; tipico_de:1.234; bovada:1.2335; leovegas:1.2308; betclic_fr:1.2178; paddypower:1.2178; winamax_fr:1.2079; skybet:1.1976
Pescara vs Bari,2026-03-08 13:30:00,X2,1.7913,1.6496,,,,,0.00035003119054916867,36,0.02155906620656578,0.014859430127808212,betfair_ex_eu,36,0.1417,3.65,0.87,Serie B,Doble Chance,8.5862,betfair_ex_eu:1.7913; betfair_ex_au:1.7913; betfair_ex_uk:1.7913; smarkets:1.7662; pinnacle:1.7203; codere_it:1.6967; draftkings:1.6941; unibet_uk:1.6716; tipico_de:1.6657; marathonbet:1.6524; unibet:1.6485; unibet_se:1.6485; grosvenor:1.6485; unibet_nl:1.6485; casumo:1.6485; tabtouch:1.6485; betmgm:1.6485; pointsbetau:1.6485; betvictor:1.6485; virginbet:1.6366; leovegas_se:1.6366; betsson:1.6351; nordicbet:1.6351; bovada:1.6314; winamax_de:1.6246; sport888:1.6246; williamhill:1.6246; leovegas:1.6116; betclic_fr:1.6003; ladbrokes_uk:1.5984; coral:1.5984; betway:1.5984; fanduel:1.5938; paddypower:1.5714; winamax_fr:1.5616; skybet:1.5269
Fenerbahce vs Samsunspor,2026-03-08 12:00:00,1X,1.129,1.0797,,,,,0.0013095083210082684,32,0.02202770753252113,0.016289630235675614,betfair_ex_au,32,0.0493,2.4,0.77,Super League,Doble Chance,8.3247,betfair_ex_au:1.129; betfair_ex_uk:1.129; betfair_ex_eu:1.129; coral:1.1197; smarkets:1.118; ladbrokes_uk:1.1137; pinnacle:1.1018; codere_it:1.0967; tipico_de:1.0889; unibet_uk:1.0794; pointsbetau:1.0794; unibet:1.0792; tabtouch:1.0792; unibet_nl:1.0792; grosvenor:1.0792; leovegas_se:1.0792; unibet_se:1.0792; casumo:1.0792; nordicbet:1.0771; betsson:1.0771; marathonbet:1.0736; winamax_de:1.0678; betway:1.0678; bovada:1.062; fanduel:1.0597; sport888:1.0579; betclic_fr:1.0563; winamax_fr:1.0505; paddypower:1.0444; leovegas:1.0417; virginbet:1.0417; skybet:1.0349
Fenerbahce vs Samsunspor,2026-03-08 12:00:00,X2,3.1444,2.7468,,,,,0.0003636419087773745,32,0.021449536253415884,0.01618700360320833,betfair_ex_au,32,0.3976,6.31,0.77,Super League,Doble Chance,8.3247,betfair_ex_au:3.1444; betfair_ex_uk:3.1444; betfair_ex_eu:3.1444; smarkets:3.1061; pinnacle:2.9509; fanduel:2.9268; tipico_de:2.8824; marathonbet:2.7543; codere_it:2.7439; unibet_uk:2.7391; paddypower:2.7391; bovada:2.7391; pointsbetau:2.7391; nordicbet:2.7074; betsson:2.7074; coral:2.6937; unibet:2.6637; tabtouch:2.6637; unibet_nl:2.6637; grosvenor:2.6637; leovegas_se:2.6637; unibet_se:2.6637; casumo:2.6637; betway:2.6591; ladbrokes_uk:2.6591; betclic_fr:2.6239; skybet:2.5988; sport888:2.5988; winamax_de:2.5714; leovegas:2.5698; virginbet:2.5698; winamax_fr:2.5385
Getafe vs Real Betis,2026-03-08 10:15:00,X2,1.475,1.4128,,,,,0.00021376362426493053,34,0.015629827875722153,0.012223475972126877,smarkets,34,0.0622,2.21,0.58,La Liga,Doble Chance,8.2414,smarkets:1.475; betfair_ex_eu:1.4697; betfair_ex_uk:1.4697; betfair_ex_au:1.4697; marathonbet:1.4424; pinnacle:1.4398; draftkings:1.4374; unibet_se:1.4348; unibet_nl:1.4348; betclic_fr:1.4346; betsson:1.4248; nordicbet:1.4248; betvictor:1.4211; coral:1.4173; unibet_uk:1.4124; bovada:1.4124; codere_it:1.4124; betmgm:1.4124; betway:1.4067; tab:1.4; ladbrokes_uk:1.4; williamhill:1.4; tipico_de:1.3996; fanduel:1.3996; skybet:1.3935; paddypower:1.3874; winamax_fr:1.3865; unibet:1.3847; grosvenor:1.3847; tabtouch:1.3847; leovegas_se:1.3847; casumo:1.3847; leovegas:1.3596; virginbet:1.3346
Çaykur Rizespor vs Antalyaspor,2026-03-08 05:30:00,1X,1.1663,1.1204,,,,,0.0008171593534447841,32,0.0203503208238781,0.01568094371895898,betfair_ex_uk,32,0.0459,2.27,0.89,Super League,Doble Chance,7.5506,betfair_ex_uk:1.1663; betfair_ex_au:1.1663; betfair_ex_eu:1.1663; smarkets:1.153; pinnacle:1.1514; unibet_uk:1.1429; coral:1.1429; ladbrokes_uk:1.1429; codere_it:1.1377; pointsbetau:1.1259; unibet:1.1235; grosvenor:1.1235; casumo:1.1235; unibet_se:1.1235; leovegas_se:1.1235; tabtouch:1.1235; unibet_nl:1.1235; nordicbet:1.1183; betsson:1.1183; tipico_de:1.1171; marathonbet:1.1143; betway:1.111; sport888:1.1067; bovada:1.1067; betclic_fr:1.1024; fanduel:1.0989; winamax_de:1.0937; virginbet:1.0908; leovegas:1.0908; paddypower:1.0866; skybet:1.0737; winamax_fr:1.0622
Çaykur Rizespor vs Antalyaspor,2026-03-08 05:30:00,X2,2.529,2.2791,,,,,0.0003096465715996438,32,0.020521295133191887,0.015363838436986021,betfair_ex_uk,32,0.2499,4.82,0.89,Super League,Doble Chance,7.5506,betfair_ex_uk:2.529; betfair_ex_au:2.529; betfair_ex_eu:2.529; smarkets:2.4615; pinnacle:2.3816; fanduel:2.3636; tipico_de:2.3505; unibet_uk:2.3158; coral:2.3158; marathonbet:2.3156; codere_it:2.2979; ladbrokes_uk:2.2703; unibet:2.2541; grosvenor:2.2541; casumo:2.2541; unibet_se:2.2541; leovegas_se:2.2541; tabtouch:2.2541; unibet_nl:2.2541; nordicbet:2.2483; betsson:2.2483; betclic_fr:2.2311; paddypower:2.2297; bovada:2.2297; betway:2.2044; pointsbetau:2.2044; virginbet:2.1775; leovegas:2.1775; skybet:2.1758; winamax_de:2.1716; sport888:2.1429; winamax_fr:2.0506
Gazişehir Gaziantep vs Fatih Karagümrük,2026-03-08 05:30:00,1X,1.2879,1.2292,,,,,0.0005533878456311707,30,0.02152723272207383,0.017399078311053116,betfair_ex_uk,30,0.0587,2.66,0.9,Super League,Doble Chance,7.3333,betfair_ex_uk:1.2879; betfair_ex_au:1.2879; betfair_ex_eu:1.2879; codere_it:1.2793; smarkets:1.2732; pinnacle:1.2698; coral:1.2523; pointsbetau:1.2523; winamax_de:1.2399; nordicbet:1.2382; betsson:1.2382; betway:1.2357; marathonbet:1.2315; betclic_fr:1.231; winamax_fr:1.2252; bovada:1.2169; unibet:1.2133; unibet_nl:1.2133; grosvenor:1.2133; casumo:1.2133; unibet_se:1.2133; tabtouch:1.2133; leovegas_se:1.2133; tipico_de:1.2103; sport888:1.2098; fanduel:1.2065; paddypower:1.1854; leovegas:1.1799; virginbet:1.1799; skybet:1.1642
Gazişehir Gaziantep vs Fatih Karagümrük,2026-03-08 05:30:00,X2,1.9742,1.8361,,,,,0.00036165457983955516,30,0.02228452582633361,0.018190056563457225,betfair_ex_uk,30,0.1381,4.11,0.9,Super League,Doble Chance,7.3333,betfair_ex_uk:1.9742; betfair_ex_au:1.9742; betfair_ex_eu:1.9742; smarkets:1.9595; pinnacle:1.917; tipico_de:1.8882; unibet:1.872; unibet_nl:1.872; grosvenor:1.872; casumo:1.872; unibet_se:1.872; tabtouch:1.872; leovegas_se:1.872; fanduel:1.8378; marathonbet:1.8311; leovegas:1.8219; virginbet:1.8219; nordicbet:1.8157; betsson:1.8157; coral:1.8103; bovada:1.8083; codere_it:1.7874; betway:1.7746; pointsbetau:1.7746; paddypower:1.7662; sport888:1.7443; betclic_fr:1.7323; skybet:1.7266; winamax_de:1.7246; winamax_fr:1.6996
Mantova vs Juve Stabia,2026-03-08 09:00:00,1X,1.5041,1.4184,,,,,0.00031267555030115225,36,0.019054646116358143,0.014046977057053723,betfair_ex_uk,36,0.0857,2.75,0.97,Serie B,Doble Chance,7.2062,betfair_ex_uk:1.5041; betfair_ex_eu:1.5041; betfair_ex_au:1.5041; smarkets:1.4876; pinnacle:1.4783; codere_it:1.4597; unibet_uk:1.4496; draftkings:1.4496; marathonbet:1.4342; fanduel:1.4287; betmgm:1.4191; pointsbetau:1.4191; betsson:1.4183; nordicbet:1.4183; betway:1.414; betvictor:1.414; unibet:1.4092; grosvenor:1.4092; casumo:1.4092; tabtouch:1.4092; unibet_se:1.4092; unibet_nl:1.4092; leovegas_se:1.4092; bovada:1.4043; winamax_de:1.4035; virginbet:1.3991; sport888:1.3986; williamhill:1.3986; tipico_de:1.396; paddypower:1.3929; leovegas:1.3839; betclic_fr:1.3806; coral:1.3685; ladbrokes_uk:1.3685; winamax_fr:1.3586; skybet:1.3426
Mantova vs Juve Stabia,2026-03-08 09:00:00,X2,1.5325,1.4418,,,,,0.0003012339302341434,36,0.01893018713596238,0.01449525504266634,betfair_ex_uk,36,0.0907,2.79,0.97,Serie B,Doble Chance,7.2062,betfair_ex_uk:1.5325; betfair_ex_eu:1.5325; betfair_ex_au:1.5325; smarkets:1.5213; codere_it:1.4896; pinnacle:1.4896; betmgm:1.4644; unibet_uk:1.4644; draftkings:1.4644; fanduel:1.4573; pointsbetau:1.4496; betsson:1.448; nordicbet:1.448; marathonbet:1.443; betclic_fr:1.435; winamax_de:1.4345; unibet:1.4333; grosvenor:1.4333; casumo:1.4333; tabtouch:1.4333; unibet_se:1.4333; unibet_nl:1.4333; leovegas_se:1.4333; paddypower:1.4211; bovada:1.4155; virginbet:1.414; coral:1.414; ladbrokes_uk:1.414; betway:1.414; betvictor:1.414; tipico_de:1.4097; leovegas:1.3991; sport888:1.3986; williamhill:1.3986; skybet:1.3792; winamax_fr:1.3739
Volos FC vs OFI Crete,2026-03-08 10:00:00,1X,1.3876,1.3185,,,,,0.00039190154873738095,34,0.019866845520776985,0.01456138282705861,betfair_ex_uk,34,0.0691,2.62,1.05,Super League,Doble Chance,6.9238,betfair_ex_uk:1.3876; betfair_ex_au:1.3876; betfair_ex_eu:1.3876; smarkets:1.3778; betsson:1.355; nordicbet:1.355; fanduel:1.3367; unibet_uk:1.3294; pinnacle:1.328; draftkings:1.3273; sport888:1.3271; williamhill:1.3271; betvictor:1.324; tabtouch:1.3211; grosvenor:1.3211; casumo:1.3211; unibet_nl:1.3211; unibet_se:1.3211; unibet:1.3211; betmgm:1.3204; winamax_de:1.3125; leovegas_se:1.3057; virginbet:1.3057; leovegas:1.3057; paddypower:1.3019; codere_it:1.3014; bovada:1.2924; tipico_de:1.288; ladbrokes_uk:1.2857; coral:1.2857; betway:1.2827; betclic_fr:1.2704; winamax_fr:1.2611; skybet:1.232
