Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas
Watford vs Preston North End,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,2.12,codere_it,2,0.0584,0.0,0.0,5.99,2.12,codere_it:2.12; betsson:2.12
Watford vs Preston North End,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,1.7,codere_it,2,0.0584,0.01,0.59,5.99,1.69,codere_it:1.7; betsson:1.68
Peterborough United vs Stevenage,2025-11-25 14:45:00,League 1,Doble Chance,1X,1.41,codere_it,4,0.0563,0.03,1.26,6.04,1.38,codere_it:1.41; marathonbet:1.37; betsson:1.37; pinnacle:1.37
Peterborough United vs Stevenage,2025-11-25 14:45:00,League 1,Doble Chance,X2,1.53,codere_it,4,0.0563,0.0225,0.98,6.04,1.5075,codere_it:1.53; pinnacle:1.51; marathonbet:1.5; betsson:1.49
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Doble Chance,1X,1.2513,bwin,5,0.0504,0.011,0.75,5.56,1.2403,bwin:1.2513; betsson:1.25; pinnacle:1.24; marathonbet:1.23; codere_it:1.23
Luton vs Huddersfield Town,2025-11-25 14:45:00,League 1,Doble Chance,1X,1.33,codere_it,4,0.0491,0.0075,0.63,6.32,1.3225,codere_it:1.33; pinnacle:1.33; marathonbet:1.32; betsson:1.31
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Doble Chance,X2,1.47,betsson,4,0.0486,0.015,0.77,3.29,1.455,betsson:1.47; marathonbet:1.46; pinnacle:1.45; codere_it:1.44
Napoli vs Qarabağ FK,2025-11-25 15:00:00,Champions League,Doble Chance,X2,3.84,betsson,4,0.0337,0.1025,1.9,3.56,3.7375,betsson:3.84; pinnacle:3.74; marathonbet:3.73; codere_it:3.64
Stade de Reims vs Montpellier,2025-11-24 14:45:00,Ligue 2,Doble Chance,X2,1.66,marathonbet,4,0.0289,0.0325,2.01,7.26,1.6275,marathonbet:1.66; pinnacle:1.66; betsson:1.6; codere_it:1.59
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,2.08,codere_it,2,0.0289,0.0,0.0,5.88,2.08,codere_it:2.08; betsson:2.08
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,1.73,codere_it,2,0.0289,0.005,0.29,5.88,1.725,codere_it:1.73; betsson:1.72
Middlesbrough vs Coventry City,2025-11-25 14:45:00,Championship,Doble Chance,X2,1.46,codere_it,5,0.0283,0.0143,1.04,5.66,1.4457,codere_it:1.46; pinnacle:1.46; betsson:1.45; bwin:1.4385; marathonbet:1.42
Swansea City vs Derby County,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,1.58,codere_it,2,0.0258,0.015,0.96,6.21,1.565,codere_it:1.58; betsson:1.55
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.57,pinnacle,4,0.0237,0.005,0.32,3.37,1.565,pinnacle:1.57; codere_it:1.57; marathonbet:1.56; betsson:1.56
Real Sociedad B vs Real Valladolid CF,2025-11-24 14:30:00,La Liga 2,Goles (Over/Under),Over 2.5,2.12,betsson,2,0.0034,0.01,0.47,8.9,2.11,betsson:2.12; codere_it:2.1
Napoli vs Qarabağ FK,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.07,pinnacle,4,0.0027,0.0075,0.41,3.67,1.0625,pinnacle:1.07; marathonbet:1.06; betsson:1.06; codere_it:1.06
Mirassol vs Ceará,2025-11-24 17:00:00,Brasileirão,Doble Chance,1X,1.15,codere_it,4,0.0,0.01,0.88,6.14,1.14,codere_it:1.15; pinnacle:1.15; betsson:1.13; marathonbet:1.13
Luton vs Huddersfield Town,2025-11-25 14:45:00,League 1,Goles (Over/Under),Over 2.5,1.97,codere_it,3,-0.0033,0.0433,1.91,6.01,1.9267,codere_it:1.97; pinnacle:1.93; betsson:1.88
Real Sociedad B vs Real Valladolid CF,2025-11-24 14:30:00,La Liga 2,Goles (Over/Under),Under 2.5,1.63,codere_it,2,-0.0045,0.005,0.31,8.97,1.625,codere_it:1.63; betsson:1.62
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.62,betsson,4,-0.0087,0.0175,0.92,3.44,1.6025,betsson:1.62; pinnacle:1.61; marathonbet:1.6; codere_it:1.58
Motherwell vs Hibernian,2025-11-25 14:45:00,Premiership,Doble Chance,X2,1.47,codere_it,5,-0.0106,0.0183,1.0,6.63,1.4517,codere_it:1.47; pinnacle:1.46; bwin:1.4583; marathonbet:1.44; betsson:1.43
Chelsea vs Barcelona,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.51,betsson,4,-0.0192,0.0125,0.73,3.64,1.4975,betsson:1.51; marathonbet:1.5; pinnacle:1.5; codere_it:1.48
Swansea City vs Derby County,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,2.38,betsson,2,-0.0245,0.025,1.06,6.53,2.355,betsson:2.38; codere_it:2.33
Motherwell vs Hibernian,2025-11-25 14:45:00,Premiership,Goles (Over/Under),Under 2.5,1.97,codere_it,3,-0.0333,0.0533,2.6,6.01,1.9167,codere_it:1.97; pinnacle:1.93; betsson:1.85
Southampton vs Leicester City,2025-11-25 15:00:00,Championship,Doble Chance,1X,1.32,codere_it,5,-0.0385,0.0046,0.35,6.23,1.3154,codere_it:1.32; pinnacle:1.32; bwin:1.3171; marathonbet:1.31; betsson:1.31
Norwich City vs Oxford United,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,1.91,codere_it,3,-0.0463,0.0033,0.25,5.83,1.9067,codere_it:1.91; pinnacle:1.91; betsson:1.9
Borussia Dortmund vs Villarreal,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.26,betsson,4,-0.0505,0.01,0.57,3.76,1.25,betsson:1.26; marathonbet:1.25; pinnacle:1.25; codere_it:1.24
Peterborough United vs Stevenage,2025-11-25 14:45:00,League 1,Goles (Over/Under),Over 2.5,2.22,betsson,2,-0.0547,0.035,1.6,6.77,2.185,betsson:2.22; codere_it:2.15
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Goles (Over/Under),Over 2.5,2.08,betsson,2,-0.0565,0.005,0.24,6.9,2.075,betsson:2.08; codere_it:2.07
Southampton vs Leicester City,2025-11-25 15:00:00,Championship,Goles (Over/Under),Over 2.5,1.86,codere_it,3,-0.0667,0.0167,0.92,5.85,1.8433,codere_it:1.86; pinnacle:1.85; betsson:1.82
Mirassol vs Ceará,2025-11-24 17:00:00,Brasileirão,Goles (Over/Under),Over 2.5,2.18,betsson,2,-0.1079,0.005,0.23,7.6,2.175,betsson:2.18; codere_it:2.17
Middlesbrough vs Coventry City,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,1.84,codere_it,3,-0.1331,0.01,0.45,6.16,1.83,codere_it:1.84; pinnacle:1.83; betsson:1.82
Napoli vs Qarabağ FK,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 3.5,2.42,betsson,2,-0.1575,0.005,0.21,5.84,2.415,betsson:2.42; codere_it:2.41
