Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,Todas_Las_Cuotas
Carrarese vs Mantova,2025-12-27 09:00:00,Serie B,Doble Chance,1X,1.3357,coolbet,36,0.7582,0.0648,2.29,5.17,1.2709,0.0003678360915715967,36,0.018249522105212572,0.013074392620771964,,,,,coolbet:1.3357; codere_it:1.32; betmgm:1.3171; pointsbetau:1.3119; fanduel:1.3018; marathonbet:1.296; pinnacle:1.2953; unibet_uk:1.294; nordicbet:1.286; betsson:1.286; williamhill:1.286; paddypower:1.2833; smarkets:1.2781; draftkings:1.2778; sport888:1.2757; betway:1.2695; coral:1.2679; ladbrokes_uk:1.2679; casumo:1.266; unibet_se:1.266; leovegas:1.266; tabtouch:1.266; grosvenor:1.266; unibet:1.266; unibet_nl:1.266; leovegas_se:1.259; betfair_ex_uk:1.259; betfair_ex_eu:1.259; betfair_ex_au:1.259; bovada:1.2558; virginbet:1.2507; tipico_de:1.2436; winamax_de:1.2418; skybet:1.2178; winamax_fr:1.2; betclic_fr:1.1959
Carrarese vs Mantova,2025-12-27 09:00:00,Serie B,Doble Chance,X2,1.6746,codere_it,36,0.7582,0.0675,2.62,5.17,1.6071,0.00021736648148044506,36,0.016737080030835436,0.012904836230009317,,,,,codere_it:1.6746; coolbet:1.6746; pinnacle:1.6642; unibet_uk:1.6496; betmgm:1.6485; marathonbet:1.6398; sport888:1.6374; draftkings:1.6351; smarkets:1.6298; pointsbetau:1.625; nordicbet:1.6246; betsson:1.6246; fanduel:1.6246; paddypower:1.6246; casumo:1.6215; unibet_se:1.6215; leovegas:1.6215; tabtouch:1.6215; grosvenor:1.6215; unibet:1.6215; unibet_nl:1.6215; williamhill:1.6124; leovegas_se:1.6101; bovada:1.6047; tipico_de:1.6008; virginbet:1.5965; betfair_ex_uk:1.5771; betfair_ex_eu:1.5771; betfair_ex_au:1.5771; winamax_de:1.575; betway:1.5746; coral:1.5484; ladbrokes_uk:1.5484; betclic_fr:1.5249; skybet:1.5; winamax_fr:1.5
KV Mechelen vs Dender,2025-12-27 12:15:00,Belgium First Div,Doble Chance,X2,1.7617,unibet_se,33,0.7436,0.1132,5.92,5.07,1.6485,0.001293056903817759,33,0.04023507541655923,0.027938947799781857,,,,,unibet_se:1.7617; unibet_nl:1.7617; grosvenor:1.7367; leovegas:1.7367; casumo:1.7367; coral:1.7217; betmgm:1.7217; tipico_de:1.7217; unibet:1.7117; tabtouch:1.7117; ladbrokes_uk:1.708; pinnacle:1.7063; leovegas_se:1.6985; virginbet:1.6867; smarkets:1.6716; bovada:1.6716; unibet_uk:1.6716; sport888:1.6617; nordicbet:1.6579; betsson:1.6579; marathonbet:1.6578; coolbet:1.6485; pointsbetau:1.6485; draftkings:1.6328; paddypower:1.6246; winamax_de:1.6078; williamhill:1.5984; skybet:1.5866; betclic_fr:1.5669; winamax_fr:1.5213; betfair_ex_eu:1.432; betfair_ex_uk:1.432; betfair_ex_au:1.3281
Parma vs Fiorentina,2025-12-27 06:30:00,Serie A,Doble Chance,1X,1.6985,unibet_se,37,0.7289,0.0716,2.64,3.32,1.6269,0.0002017212197569106,37,0.016257320427514745,0.013888392201446048,,,,,unibet_se:1.6985; unibet_nl:1.6985; betfair_ex_au:1.6941; betfair_ex_uk:1.6941; betfair_ex_eu:1.6941; smarkets:1.669; coolbet:1.6602; marathonbet:1.6548; pinnacle:1.6534; winamax_de:1.6485; grosvenor:1.6485; leovegas_se:1.6485; unibet:1.6485; tabtouch:1.6485; casumo:1.6485; betmgm:1.6485; coral:1.6485; ladbrokes_uk:1.6485; codere_it:1.6351; leovegas:1.6235; unibet_uk:1.6215; pointsbetau:1.6215; tipico_de:1.6215; betclic_fr:1.6101; bovada:1.6047; winamax_fr:1.5984; betway:1.5984; fanduel:1.5938; williamhill:1.5746; nordicbet:1.5734; betsson:1.5734; virginbet:1.5734; skybet:1.5714; paddypower:1.5714; draftkings:1.5714; tab:1.56; sport888:1.5435
KV Mechelen vs Dender,2025-12-27 12:15:00,Belgium First Div,Doble Chance,1X,1.3433,pinnacle,33,0.7266,0.0548,3.6,5.12,1.2885,0.0009889217924043646,33,0.029476505450414695,0.02227416769943145,,,,,pinnacle:1.3433; nordicbet:1.3319; betsson:1.3319; bovada:1.3319; unibet_uk:1.3319; ladbrokes_uk:1.3263; coral:1.3263; betmgm:1.3263; smarkets:1.3203; coolbet:1.3171; pointsbetau:1.3171; marathonbet:1.3155; unibet_se:1.3143; unibet_nl:1.3143; tipico_de:1.3062; draftkings:1.3054; williamhill:1.3018; sport888:1.2982; grosvenor:1.2955; leovegas:1.2955; casumo:1.2955; unibet:1.2808; tabtouch:1.2808; winamax_de:1.2789; leovegas_se:1.2727; paddypower:1.2645; virginbet:1.258; skybet:1.2571; betclic_fr:1.2424; winamax_fr:1.2232; betfair_ex_au:1.1715; betfair_ex_eu:1.1715; betfair_ex_uk:1.1715
Estoril vs Alverca,2025-12-27 15:30:00,Primeira Liga,Doble Chance,1X,1.3671,pinnacle,31,0.6469,0.0605,2.5,4.9,1.3066,0.00037792007527549185,31,0.019276528338712864,0.016598803555538336,,,,,pinnacle:1.3671; coral:1.354; smarkets:1.3504; bovada:1.3467; ladbrokes_uk:1.3378; williamhill:1.3378; coolbet:1.3378; betway:1.3357; betsson:1.3352; nordicbet:1.3352; draftkings:1.3279; betmgm:1.32; tipico_de:1.32; sport888:1.32; unibet_uk:1.3119; pointsbetau:1.3037; winamax_de:1.3018; betclic_fr:1.2953; paddypower:1.294; casumo:1.2908; grosvenor:1.2908; fanduel:1.286; tabtouch:1.2831; unibet:1.2757; unibet_nl:1.2757; leovegas:1.2757; leovegas_se:1.2757; unibet_se:1.2757; virginbet:1.2569; skybet:1.2519; winamax_fr:1.234
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Doble Chance,X2,1.0938,coral,32,0.6147,0.027,1.44,5.71,1.0668,0.0006046598021988344,32,0.013537312706181496,0.011232519326023236,,,,,coral:1.0938; ladbrokes_uk:1.0938; betmgm:1.0938; pinnacle:1.0834; codere_it:1.0828; betfair_ex_eu:1.0799; betfair_ex_uk:1.0799; draftkings:1.0768; smarkets:1.0754; pointsbetau:1.0754; coolbet:1.0754; sport888:1.0733; williamhill:1.0733; nordicbet:1.073; betsson:1.073; betway:1.0693; unibet_uk:1.0633; tipico_de:1.063; marathonbet:1.0622; bovada:1.0622; unibet:1.0597; unibet_se:1.0597; leovegas:1.0597; unibet_nl:1.0597; tabtouch:1.0537; casumo:1.0537; grosvenor:1.0537; skybet:1.0506; paddypower:1.0506; fanduel:1.0423; leovegas_se:1.0391; virginbet:1.0306
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Doble Chance,1X,1.4482,pinnacle,33,0.5996,0.0693,2.66,5.02,1.3789,0.00034411334751729196,33,0.019402876508980794,0.01674791944813578,,,,,pinnacle:1.4482; nordicbet:1.4296; betsson:1.4296; bovada:1.4183; coral:1.4183; betmgm:1.4183; tipico_de:1.4132; draftkings:1.4109; unibet_uk:1.4063; ladbrokes_uk:1.4034; betfair_ex_eu:1.4031; betfair_ex_uk:1.4031; betfair_ex_au:1.4031; marathonbet:1.3951; coolbet:1.3879; smarkets:1.3879; pointsbetau:1.3879; sport888:1.3719; unibet_se:1.3718; unibet_nl:1.3718; williamhill:1.3696; casumo:1.357; leovegas:1.357; paddypower:1.354; unibet:1.3491; tabtouch:1.3491; winamax_de:1.3461; grosvenor:1.3422; leovegas_se:1.3343; betclic_fr:1.3203; skybet:1.32; virginbet:1.3195; winamax_fr:1.3054
Adelaide United vs Western Sydney Wanderers,2025-12-27 03:35:00,A-League,Doble Chance,1X,1.4515,coolbet,32,0.5879,0.0525,2.17,4.61,1.399,0.0002308652511354515,32,0.015938520855471844,0.011075946470480057,,,,,coolbet:1.4515; pinnacle:1.4376; smarkets:1.4333; pointsbetau:1.4328; coral:1.4328; betfair_ex_eu:1.4259; betfair_ex_au:1.4259; betfair_ex_uk:1.4259; bovada:1.4145; nordicbet:1.4107; betsson:1.4107; codere_it:1.4072; ladbrokes_uk:1.4063; marathonbet:1.4034; leovegas:1.4034; leovegas_se:1.4034; draftkings:1.3992; betmgm:1.3992; casumo:1.3959; grosvenor:1.3959; unibet_nl:1.3959; unibet:1.3959; tabtouch:1.3959; unibet_se:1.3959; paddypower:1.3846; unibet_uk:1.3846; tab:1.3797; williamhill:1.3655; winamax_de:1.3583; sport888:1.354; virginbet:1.3434; winamax_fr:1.2982
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Doble Chance,X2,1.6868,unibet_se,33,0.5562,0.1048,3.52,5.16,1.582,0.0003837041298966933,33,0.022212691679557063,0.018009327968839528,,,,,unibet_se:1.6868; unibet_nl:1.6868; grosvenor:1.6657; casumo:1.6616; leovegas:1.6616; unibet:1.6466; tabtouch:1.6466; leovegas_se:1.6364; virginbet:1.6112; pinnacle:1.6055; unibet_uk:1.6031; tipico_de:1.5954; coral:1.5938; betmgm:1.5938; marathonbet:1.582; bovada:1.5775; ladbrokes_uk:1.575; coolbet:1.5709; nordicbet:1.5684; betsson:1.5684; pointsbetau:1.5556; draftkings:1.552; betfair_ex_eu:1.5464; betfair_ex_uk:1.5464; betfair_ex_au:1.5464; williamhill:1.54; paddypower:1.5355; sport888:1.5355; smarkets:1.5305; winamax_de:1.5264; betclic_fr:1.5016; skybet:1.485; winamax_fr:1.4662
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Doble Chance,1X,1.4356,pinnacle,33,0.534,0.0619,2.71,5.0,1.3737,0.0003754112109328873,33,0.020077168065089867,0.01571402517222703,,,,,pinnacle:1.4356; betfair_ex_au:1.422; betfair_ex_uk:1.422; betfair_ex_eu:1.422; nordicbet:1.4155; betsson:1.4155; smarkets:1.412; betmgm:1.3991; coolbet:1.3929; bovada:1.3929; unibet_uk:1.3929; pointsbetau:1.3929; marathonbet:1.3898; coral:1.3839; ladbrokes_uk:1.3839; tipico_de:1.382; draftkings:1.3784; williamhill:1.3764; paddypower:1.3709; casumo:1.3677; grosvenor:1.3677; leovegas:1.3677; unibet_se:1.3677; unibet_nl:1.3677; unibet:1.3426; tabtouch:1.3426; sport888:1.3426; winamax_de:1.3384; leovegas_se:1.3325; skybet:1.3208; virginbet:1.3175; betclic_fr:1.2969; winamax_fr:1.2777
Braga vs Benfica,2025-12-28 13:00:00,Primeira Liga,Doble Chance,1X,1.7541,pinnacle,33,0.5128,0.0997,3.76,5.09,1.6544,0.0003995327195511215,33,0.0229615008164872,0.02040642893461303,,,,,pinnacle:1.7541; smarkets:1.7331; betfair_ex_eu:1.7331; betfair_ex_au:1.7331; betfair_ex_uk:1.7331; tipico_de:1.7246; bovada:1.7236; ladbrokes_uk:1.7; coral:1.7; nordicbet:1.6996; betsson:1.6996; draftkings:1.6996; unibet_uk:1.6852; paddypower:1.6852; marathonbet:1.679; betmgm:1.6746; fanduel:1.6716; betclic_fr:1.6622; williamhill:1.6485; betway:1.6374; winamax_fr:1.6374; winamax_de:1.6374; skybet:1.5984; sport888:1.5984; grosvenor:1.585; casumo:1.585; unibet:1.5734; tabtouch:1.5734; unibet_nl:1.5734; unibet_se:1.5734; leovegas_se:1.5734; leovegas:1.56; virginbet:1.5484
Adelaide United vs Western Sydney Wanderers,2025-12-27 03:35:00,A-League,Doble Chance,X2,1.6286,pointsbetau,32,0.5,0.0465,2.16,4.88,1.5821,0.0001587448209615314,32,0.01417862676104971,0.009282037136441369,,,,,pointsbetau:1.6286; tab:1.6258; coolbet:1.6211; pinnacle:1.6184; smarkets:1.6161; coral:1.6121; betfair_ex_eu:1.6067; betfair_ex_au:1.6067; betfair_ex_uk:1.6067; ladbrokes_uk:1.6031; bovada:1.5938; leovegas:1.5907; leovegas_se:1.5907; nordicbet:1.5873; betsson:1.5873; codere_it:1.5845; marathonbet:1.5781; draftkings:1.5775; betmgm:1.5775; paddypower:1.575; williamhill:1.575; casumo:1.575; grosvenor:1.575; unibet_nl:1.575; unibet:1.575; tabtouch:1.575; unibet_se:1.575; sport888:1.5651; unibet_uk:1.5591; winamax_de:1.5173; virginbet:1.5146; winamax_fr:1.4571
St Mirren vs Kilmarnock,2025-12-27 10:00:00,Premiership,Doble Chance,X2,2.0918,smarkets,33,0.499,0.1477,2.74,4.95,1.9441,0.0001434834729910472,33,0.014088375441199598,0.009916250834719281,,,,,smarkets:2.0918; pinnacle:2.0487; betfair_ex_uk:2.0153; betfair_ex_eu:2.0153; marathonbet:1.9877; betsson:1.9747; nordicbet:1.9747; pointsbetau:1.9688; tipico_de:1.9688; bovada:1.9688; coral:1.9671; coolbet:1.9595; fanduel:1.9494; sport888:1.9494; unibet:1.9395; unibet_se:1.9395; leovegas:1.9395; unibet_nl:1.9395; ladbrokes_uk:1.9385; betway:1.9385; paddypower:1.9355; draftkings:1.9295; williamhill:1.9179; betmgm:1.9169; grosvenor:1.9142; casumo:1.9142; tabtouch:1.9142; unibet_uk:1.9091; skybet:1.9091; leovegas_se:1.8889; virginbet:1.8789; codere_it:1.8587; betfair_ex_au:1.7944
Royal Antwerp vs SV Zulte-Waregem,2025-12-27 07:30:00,Belgium First Div,Doble Chance,X2,1.7653,pinnacle,32,0.4509,0.0795,2.79,5.19,1.6858,0.00021784060450585088,32,0.016999695587960394,0.012581204576257918,,,,,pinnacle:1.7653; tipico_de:1.75; smarkets:1.7374; betfair_ex_uk:1.7367; betfair_ex_eu:1.7367; betsson:1.7331; nordicbet:1.7331; ladbrokes_uk:1.7246; betmgm:1.7246; coral:1.7246; unibet_se:1.7124; unibet_nl:1.7124; leovegas:1.6874; grosvenor:1.6874; casumo:1.6874; unibet_uk:1.6867; marathonbet:1.6843; betfair_ex_au:1.683; unibet:1.675; tabtouch:1.675; coolbet:1.6746; sport888:1.6746; pointsbetau:1.6746; bovada:1.6735; draftkings:1.6602; leovegas_se:1.65; paddypower:1.65; williamhill:1.6485; virginbet:1.6374; winamax_de:1.6101; skybet:1.5866; winamax_fr:1.5484
Braga vs Benfica,2025-12-28 13:00:00,Primeira Liga,Doble Chance,X2,1.3171,coral,33,0.4419,0.0386,1.69,5.34,1.2785,0.00019781284749870336,33,0.01347981967482378,0.009877485031148023,,,,,coral:1.3171; grosvenor:1.3047; casumo:1.3047; ladbrokes_uk:1.2982; betmgm:1.2982; unibet:1.2948; tabtouch:1.2948; unibet_nl:1.2948; unibet_se:1.2948; leovegas_se:1.2948; pinnacle:1.2948; sport888:1.2868; williamhill:1.286; leovegas:1.2857; nordicbet:1.2832; betsson:1.2832; marathonbet:1.2803; virginbet:1.2792; tipico_de:1.2789; smarkets:1.2758; betfair_ex_eu:1.2758; betfair_ex_au:1.2758; betfair_ex_uk:1.2758; betway:1.2757; bovada:1.2756; draftkings:1.2718; unibet_uk:1.2683; paddypower:1.2571; fanduel:1.2495; betclic_fr:1.2424; winamax_fr:1.2381; winamax_de:1.2381; skybet:1.2157
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Doble Chance,X2,1.5116,unibet_se,33,0.4283,0.0544,2.6,5.37,1.4572,0.0002841969086992246,33,0.018247790062797285,0.01351977832942896,,,,,unibet_se:1.5116; unibet_nl:1.5116; betmgm:1.5116; casumo:1.4996; grosvenor:1.4996; leovegas:1.4996; coral:1.4983; ladbrokes_uk:1.4983; unibet:1.4866; tabtouch:1.4866; leovegas_se:1.4694; pinnacle:1.4656; tipico_de:1.4624; coolbet:1.4615; bovada:1.4615; unibet_uk:1.4615; sport888:1.45; virginbet:1.4496; betfair_ex_au:1.4489; betfair_ex_uk:1.4489; betfair_ex_eu:1.4489; draftkings:1.4483; pointsbetau:1.4483; marathonbet:1.4468; nordicbet:1.4429; betsson:1.4429; smarkets:1.4389; paddypower:1.4246; williamhill:1.4246; winamax_de:1.4232; betclic_fr:1.3917; skybet:1.3745; winamax_fr:1.3481
Melbourne Victory vs Wellington Phoenix FC,2025-12-29 03:00:00,A-League,Doble Chance,X2,2.2987,pinnacle,26,0.3957,0.1455,4.23,5.61,2.1532,0.00029076201212745,26,0.020027394854137154,0.01633211813320976,,,,,pinnacle:2.2987; nordicbet:2.2858; betsson:2.2858; bovada:2.2739; pointsbetau:2.2527; tab:2.25; smarkets:2.2225; draftkings:2.2225; marathonbet:2.2173; coral:2.1818; ladbrokes_uk:2.1818; williamhill:2.1395; betmgm:2.1395; sport888:2.1176; unibet:2.1111; leovegas_se:2.1111; leovegas:2.1111; unibet_uk:2.1106; unibet_se:2.1012; tabtouch:2.1012; casumo:2.1012; grosvenor:2.1012; unibet_nl:2.1012; winamax_de:2.0245; virginbet:2.0153; winamax_fr:1.9239
Aberdeen vs Dundee United,2025-12-27 12:45:00,Premiership,Doble Chance,X2,1.9267,pinnacle,33,0.3851,0.0848,2.64,5.09,1.8419,0.00015027252667274696,33,0.014373845819757274,0.01232195797692483,,,,,pinnacle:1.9267; betfair_ex_eu:1.9221; betfair_ex_uk:1.9221; smarkets:1.897; pointsbetau:1.8947; fanduel:1.8947; paddypower:1.8947; coolbet:1.8947; coral:1.8747; codere_it:1.872; skybet:1.872; tipico_de:1.872; bovada:1.872; nordicbet:1.85; betsson:1.85; draftkings:1.8486; marathonbet:1.8434; betway:1.8367; ladbrokes_uk:1.8367; betmgm:1.8247; unibet_uk:1.8219; leovegas:1.8055; unibet_nl:1.8055; unibet:1.8055; unibet_se:1.8055; williamhill:1.7944; tabtouch:1.7944; casumo:1.7944; grosvenor:1.7944; betfair_ex_au:1.7832; leovegas_se:1.7694; sport888:1.7662; virginbet:1.7443
Palermo vs Padova,2025-12-27 11:15:00,Serie B,Doble Chance,1X,1.1215,betmgm,36,0.3811,0.0433,2.29,6.56,1.0782,0.0017837616528567773,36,0.021779449253302878,0.015449698831502058,,,,,betmgm:1.1215; pinnacle:1.1171; codere_it:1.1142; coolbet:1.1067; williamhill:1.0989; smarkets:1.0962; draftkings:1.0962; marathonbet:1.0932; unibet_uk:1.0909; betway:1.0909; bovada:1.0909; sport888:1.0908; nordicbet:1.0872; betsson:1.0872; pointsbetau:1.0833; coral:1.0833; ladbrokes_uk:1.0833; tipico_de:1.0833; grosvenor:1.0794; unibet:1.0794; tabtouch:1.0794; unibet_nl:1.0794; casumo:1.0794; unibet_se:1.0794; leovegas:1.0794; leovegas_se:1.0743; virginbet:1.0652; betfair_ex_au:1.0643; betfair_ex_eu:1.0643; betfair_ex_uk:1.0643; winamax_de:1.0623; fanduel:1.0602; paddypower:1.037; betclic_fr:1.0223; winamax_fr:1.0223; skybet:1.008
St Mirren vs Kilmarnock,2025-12-27 10:00:00,Premiership,Doble Chance,1X,1.2244,coral,33,0.354,0.0389,1.53,5.48,1.1855,0.00022516421493015313,33,0.012844024650359605,0.010263103100090685,,,,,coral:1.2244; coolbet:1.222; ladbrokes_uk:1.2133; betmgm:1.2133; unibet:1.2017; unibet_se:1.2017; leovegas:1.2017; unibet_nl:1.2017; pointsbetau:1.2017; pinnacle:1.192; unibet_uk:1.1887; paddypower:1.1887; skybet:1.1887; betfair_ex_uk:1.1874; betfair_ex_eu:1.1874; grosvenor:1.1872; casumo:1.1872; tabtouch:1.1872; betway:1.1866; smarkets:1.1829; williamhill:1.1769; fanduel:1.1755; draftkings:1.1755; leovegas_se:1.1726; betsson:1.1722; nordicbet:1.1722; marathonbet:1.1711; sport888:1.1667; virginbet:1.164; codere_it:1.164; betfair_ex_au:1.1597; tipico_de:1.1533; bovada:1.1533
Arouca vs Gil Vicente,2025-12-28 10:30:00,Primeira Liga,Doble Chance,X2,1.2593,coral,33,0.3455,0.041,2.16,5.73,1.2183,0.00039653346058153224,33,0.01783674037721763,0.015696699680678293,,,,,coral:1.2593; betfair_ex_au:1.2523; betfair_ex_eu:1.2523; betfair_ex_uk:1.2523; bovada:1.2491; ladbrokes_uk:1.2453; nordicbet:1.2445; betsson:1.2445; pinnacle:1.2417; unibet_uk:1.2381; smarkets:1.2375; betmgm:1.2375; sport888:1.2308; williamhill:1.2308; draftkings:1.2308; marathonbet:1.2269; tipico_de:1.2189; betway:1.2187; paddypower:1.2187; fanduel:1.2117; winamax_fr:1.207; winamax_de:1.207; betclic_fr:1.199; grosvenor:1.1981; casumo:1.1981; tabtouch:1.1897; unibet:1.1835; leovegas_se:1.1835; unibet_nl:1.1835; unibet_se:1.1835; skybet:1.1818; leovegas:1.1793; virginbet:1.1689
Bologna vs Sassuolo,2025-12-28 12:00:00,Serie A,Doble Chance,1X,1.2199,betsson,37,0.3401,0.043,2.2,4.44,1.1769,0.0005225088940723408,37,0.018888044804792652,0.015299714751197185,,,,,betsson:1.2199; nordicbet:1.2199; betfair_ex_au:1.2133; betfair_ex_eu:1.2133; betfair_ex_uk:1.2133; marathonbet:1.2088; coral:1.2; coolbet:1.2; smarkets:1.1988; pinnacle:1.1988; codere_it:1.192; winamax_de:1.1885; unibet_se:1.1885; unibet_nl:1.1885; pointsbetau:1.1866; betmgm:1.1866; unibet_uk:1.1776; skybet:1.1776; tab:1.1776; ladbrokes_uk:1.1776; bovada:1.1766; betway:1.1755; paddypower:1.1685; tipico_de:1.1667; williamhill:1.1667; winamax_fr:1.1639; fanduel:1.1593; betclic_fr:1.1572; tabtouch:1.1505; casumo:1.1505; grosvenor:1.1505; leovegas_se:1.1505; unibet:1.1505; sport888:1.1442; leovegas:1.1408; draftkings:1.1378; virginbet:1.1074
Venezia vs Virtus Entella,2025-12-27 09:00:00,Serie B,Doble Chance,1X,1.103,betmgm,36,0.3018,0.0299,2.35,6.66,1.0731,0.0022919714609784692,36,0.022584541176717515,0.017151178068630146,,,,,betmgm:1.103; codere_it:1.101; pinnacle:1.0996; unibet_uk:1.0977; coolbet:1.0955; betfair_ex_au:1.0955; betfair_ex_eu:1.0955; betfair_ex_uk:1.0955; unibet_se:1.0872; casumo:1.0872; leovegas:1.0872; grosvenor:1.0872; unibet:1.0872; tabtouch:1.0872; unibet_nl:1.0872; nordicbet:1.0867; betsson:1.0867; bovada:1.0792; leovegas_se:1.0781; smarkets:1.0779; draftkings:1.0779; marathonbet:1.0756; tipico_de:1.0735; virginbet:1.0729; williamhill:1.0723; betway:1.0642; ladbrokes_uk:1.0588; pointsbetau:1.0588; coral:1.0588; sport888:1.0588; winamax_de:1.0547; fanduel:1.0447; paddypower:1.0273; winamax_fr:1.0159; betclic_fr:1.0145; skybet:1.0016
Aberdeen vs Dundee United,2025-12-27 12:45:00,Premiership,Doble Chance,1X,1.2597,coral,33,0.2368,0.0251,1.22,5.7,1.2346,0.00011676896877246328,33,0.009931101365785287,0.008258268760906434,,,,,coral:1.2597; betfair_ex_eu:1.2597; betfair_ex_uk:1.2597; ladbrokes_uk:1.2479; betmgm:1.2479; nordicbet:1.2466; betsson:1.2466; pinnacle:1.2466; codere_it:1.2436; coolbet:1.2436; leovegas:1.2433; unibet_nl:1.2433; unibet:1.2433; unibet_se:1.2433; smarkets:1.2409; betway:1.2388; marathonbet:1.237; tabtouch:1.2352; casumo:1.2352; grosvenor:1.2352; pointsbetau:1.235; sport888:1.2257; leovegas_se:1.2245; unibet_uk:1.223; williamhill:1.223; betfair_ex_au:1.223; paddypower:1.222; skybet:1.222; fanduel:1.2133; draftkings:1.2133; virginbet:1.2098; bovada:1.2089; tipico_de:1.2
Palermo vs Padova,2025-12-27 11:15:00,Serie B,Doble Chance,X2,2.6509,fanduel,36,0.1843,0.2702,3.85,7.65,2.3807,0.00019366347082879585,36,0.01617334428493857,0.011661472926476006,,,,,fanduel:2.6509; paddypower:2.5455; coolbet:2.5116; pinnacle:2.4983; codere_it:2.468; marathonbet:2.439; betmgm:2.4271; grosvenor:2.4039; unibet:2.4039; tabtouch:2.4039; unibet_nl:2.4039; casumo:2.4039; unibet_se:2.4039; leovegas:2.4039; pointsbetau:2.4015; unibet_uk:2.4; smarkets:2.4; draftkings:2.4; bovada:2.4; nordicbet:2.3975; betsson:2.3975; leovegas_se:2.3824; tipico_de:2.3636; williamhill:2.3636; virginbet:2.3632; betfair_ex_au:2.3324; betfair_ex_eu:2.3324; betfair_ex_uk:2.3324; winamax_de:2.332; sport888:2.3265; betway:2.3158; skybet:2.25; coral:2.2377; ladbrokes_uk:2.2377; betclic_fr:2.194; winamax_fr:2.1779
Dundee FC vs Falkirk F.C.,2025-12-27 10:00:00,Premiership,Doble Chance,1X,1.5714,fanduel,33,0.1842,0.0442,2.88,6.19,1.5272,0.00037327104635510384,33,0.020905006069279683,0.011725727536650032,,,,,fanduel:1.5714; coolbet:1.5714; pinnacle:1.569; pointsbetau:1.56; paddypower:1.56; skybet:1.56; betfair_ex_eu:1.56; betfair_ex_uk:1.56; codere_it:1.5576; coral:1.5563; ladbrokes_uk:1.5563; betmgm:1.5504; smarkets:1.5366; marathonbet:1.535; tipico_de:1.535; williamhill:1.5325; unibet_uk:1.5269; unibet:1.5234; unibet_se:1.5234; leovegas:1.5234; unibet_nl:1.5234; bovada:1.5163; betway:1.5158; nordicbet:1.5153; betsson:1.5153; casumo:1.5116; grosvenor:1.5116; tabtouch:1.5116; draftkings:1.5099; sport888:1.5; leovegas_se:1.4983; virginbet:1.4813; betfair_ex_au:1.3173
Estoril vs Alverca,2025-12-27 15:30:00,Primeira Liga,Doble Chance,X2,1.6746,casumo,31,0.173,0.0584,2.53,6.88,1.6162,0.0002066042321161656,31,0.016302638877376426,0.012134487959516703,,,,,casumo:1.6746; grosvenor:1.6746; coolbet:1.65; unibet:1.6496; unibet_nl:1.6496; tabtouch:1.6496; leovegas:1.6496; leovegas_se:1.6496; unibet_se:1.6496; pinnacle:1.6489; coral:1.6485; paddypower:1.6374; unibet_uk:1.625; fanduel:1.6246; tipico_de:1.6246; virginbet:1.6246; smarkets:1.6215; bovada:1.6215; pointsbetau:1.6124; betmgm:1.5984; ladbrokes_uk:1.5984; sport888:1.5984; betsson:1.5965; nordicbet:1.5965; draftkings:1.5965; betway:1.5938; betclic_fr:1.5865; williamhill:1.5714; winamax_de:1.5576; skybet:1.55; winamax_fr:1.4712
Venezia vs Virtus Entella,2025-12-27 09:00:00,Serie B,Doble Chance,X2,2.8555,fanduel,36,0.1591,0.3312,6.13,7.48,2.5243,0.00043058107913912936,36,0.023862956322110062,0.020880039952797604,,,,,fanduel:2.8555; betfair_ex_au:2.7719; betfair_ex_eu:2.7719; betfair_ex_uk:2.7719; paddypower:2.7541; coolbet:2.7331; smarkets:2.7051; pinnacle:2.7032; marathonbet:2.63; tipico_de:2.6239; codere_it:2.6037; bovada:2.5822; unibet_uk:2.5698; betmgm:2.5579; draftkings:2.5514; williamhill:2.5514; pointsbetau:2.5455; nordicbet:2.5379; betsson:2.5379; betway:2.4762; winamax_de:2.4356; sport888:2.4; skybet:2.3981; unibet_se:2.3975; casumo:2.3975; leovegas:2.3975; grosvenor:2.3975; unibet:2.3975; tabtouch:2.3975; unibet_nl:2.3975; leovegas_se:2.3636; virginbet:2.3636; ladbrokes_uk:2.359; coral:2.359; betclic_fr:2.2988; winamax_fr:2.2815
