fixture_id,league_id,league_name,bookmaker_id,bookmaker,home_odds,draw_odds,away_odds,odds_1x,odds_x2,prob_1x,prob_x2
1379162,39,Premier League,3,Betfair,2.4,3.1,3.25,1.3527,1.5866,73.93,63.03
1379162,39,Premier League,13,188Bet,2.36,3.2,3.25,1.3583,1.6124,73.62,62.02
1379162,39,Premier League,4,Pinnacle,2.41,3.18,3.3,1.371,1.6194,72.94,61.75
1379162,39,Premier League,5,SBO,2.3,2.98,2.8,1.2981,1.4436,77.04,69.27
1379162,39,Premier League,11,1xBet,2.49,3.29,3.23,1.4173,1.6299,70.56,61.35
1379162,39,Premier League,32,Betano,2.4,3.1,3.2,1.3527,1.5746,73.93,63.51
1379162,39,Premier League,34,Superbet,2.4,3.1,3.3,1.3527,1.5984,73.93,62.56
1379163,39,Premier League,1,10Bet,3.75,3.65,1.93,1.8497,1.2625,54.06,79.21
1379163,39,Premier League,7,William Hill,3.6,3.5,1.91,1.7746,1.2357,56.35,80.93
1379163,39,Premier League,8,Bet365,3.8,3.75,1.91,1.8874,1.2655,52.98,79.02
1379163,39,Premier League,2,Marathonbet,3.84,3.76,1.98,1.8998,1.297,52.64,77.1
1379163,39,Premier League,16,Unibet,3.7,3.55,2.0,1.8117,1.2793,55.2,78.17
1379163,39,Premier League,3,Betfair,3.9,3.7,1.95,1.8987,1.277,52.67,78.31
1379163,39,Premier League,13,188Bet,3.65,3.85,1.96,1.8737,1.2988,53.37,76.99
1379163,39,Premier League,4,Pinnacle,3.75,3.81,1.98,1.8899,1.3029,52.91,76.75
1379163,39,Premier League,5,SBO,3.33,3.17,1.95,1.624,1.2073,61.58,82.83
1379163,39,Premier League,11,1xBet,3.9,3.82,2.01,1.9298,1.317,51.82,75.93
1379163,39,Premier League,32,Betano,3.75,3.65,1.95,1.8497,1.271,54.06,78.68
1379163,39,Premier League,34,Superbet,3.7,3.65,2.0,1.8374,1.292,54.42,77.4
1379164,39,Premier League,1,10Bet,2.56,3.3,2.72,1.4416,1.491,69.37,67.07
1379164,39,Premier League,7,William Hill,2.5,3.3,2.62,1.4224,1.4605,70.3,68.47
1379164,39,Premier League,8,Bet365,2.6,3.3,2.7,1.4542,1.485,68.77,67.34
1379164,39,Premier League,2,Marathonbet,2.62,3.48,2.75,1.4947,1.5361,66.9,65.1
1379164,39,Premier League,16,Unibet,2.55,3.5,2.65,1.4752,1.5081,67.79,66.31
1379164,39,Premier League,3,Betfair,2.55,3.4,2.75,1.4571,1.5203,68.63,65.78
1379164,39,Premier League,13,188Bet,2.55,3.55,2.7,1.484,1.5336,67.39,65.21
1379164,39,Premier League,4,Pinnacle,2.55,3.56,2.77,1.4858,1.5579,67.3,64.19
1379164,39,Premier League,5,SBO,2.38,3.14,2.56,1.3538,1.4102,73.87,70.91
1379164,39,Premier League,11,1xBet,2.67,3.54,2.8,1.522,1.5634,65.7,63.96
1379164,39,Premier League,32,Betano,2.55,3.4,2.75,1.4571,1.5203,68.63,65.78
1379164,39,Premier League,34,Superbet,2.55,3.45,2.75,1.4662,1.5302,68.2,65.35
1379165,39,Premier League,1,10Bet,1.6,4.5,4.7,1.1803,2.2989,84.72,43.5
1379165,39,Premier League,7,William Hill,1.62,4.2,4.5,1.1691,2.1724,85.54,46.03
1379165,39,Premier League,8,Bet365,1.65,4.5,4.5,1.2073,2.25,82.83,44.44
1379165,39,Premier League,2,Marathonbet,1.65,4.6,4.8,1.2144,2.3489,82.35,42.57
1379165,39,Premier League,16,Unibet,1.6,4.5,4.9,1.1803,2.3457,84.72,42.63
1379165,39,Premier League,3,Betfair,1.62,4.6,5.0,1.1981,2.3958,83.47,41.74
1379165,39,Premier League,13,188Bet,1.64,4.65,4.55,1.2124,2.2997,82.48,43.48
1379165,39,Premier League,4,Pinnacle,1.61,4.77,4.85,1.2037,2.4048,83.08,41.58
1379165,39,Premier League,5,SBO,1.58,3.86,4.31,1.1211,2.0363,89.2,49.11
1379165,39,Premier League,11,1xBet,1.68,4.68,4.88,1.2362,2.389,80.89,41.86
1379165,39,Premier League,32,Betano,1.62,4.45,4.7,1.1876,2.2858,84.2,43.75
1379165,39,Premier League,34,Superbet,1.67,4.4,4.55,1.2105,2.2369,82.61,44.7
1379166,39,Premier League,1,10Bet,1.65,3.9,5.1,1.1595,2.21,86.24,45.25
1379166,39,Premier League,7,William Hill,1.65,3.8,4.8,1.1505,2.1209,86.92,47.15
1379166,39,Premier League,8,Bet365,1.67,4.0,5.0,1.1781,2.2222,84.88,45.0
1379166,39,Premier League,2,Marathonbet,1.69,4.05,5.2,1.1924,2.2768,83.86,43.92
1379166,39,Premier League,16,Unibet,1.62,4.0,5.3,1.153,2.2796,86.73,43.87
1379166,39,Premier League,3,Betfair,1.67,4.0,5.0,1.1781,2.2222,84.88,45.0
1379166,39,Premier League,13,188Bet,1.67,4.1,5.1,1.1867,2.2728,84.27,44.0
1379166,39,Premier League,4,Pinnacle,1.68,4.12,5.06,1.1934,2.2709,83.79,44.04
1379166,39,Premier League,5,SBO,1.65,3.44,4.32,1.1151,1.9151,89.68,52.22
1379166,39,Premier League,11,1xBet,1.72,4.11,5.28,1.2126,2.3111,82.47,43.27
1379166,39,Premier League,32,Betano,1.7,3.9,4.9,1.1839,2.1716,84.47,46.05
1379166,39,Premier League,34,Superbet,1.68,4.0,5.0,1.1831,2.2222,84.52,45.0
1379167,39,Premier League,1,10Bet,1.87,3.45,4.3,1.2127,1.9142,82.46,52.24
1379167,39,Premier League,7,William Hill,1.8,3.4,4.4,1.1769,1.9179,84.97,52.14
1379167,39,Premier League,8,Bet365,1.83,3.5,4.5,1.2017,1.9688,83.22,50.79
1379167,39,Premier League,2,Marathonbet,1.84,3.64,4.7,1.2222,2.0513,81.82,48.75
1379167,39,Premier League,16,Unibet,1.83,3.5,4.6,1.2017,1.9877,83.22,50.31
1379167,39,Premier League,3,Betfair,1.83,3.6,4.6,1.2133,2.0195,82.42,49.52
1379167,39,Premier League,13,188Bet,1.83,3.65,4.55,1.2189,2.0253,82.04,49.38
1379167,39,Premier League,4,Pinnacle,1.85,3.75,4.41,1.2388,2.0267,80.72,49.34
1379167,39,Premier League,5,SBO,1.82,3.15,3.86,1.1535,1.7345,86.69,57.65
1379167,39,Premier League,11,1xBet,1.87,3.7,4.77,1.2422,2.0837,80.5,47.99
1379167,39,Premier League,32,Betano,1.83,3.6,4.45,1.2133,1.9901,82.42,50.25
1379167,39,Premier League,34,Superbet,1.85,3.65,4.35,1.2277,1.9847,81.45,50.39
