rule,n,hit_rate,roi,hit_lift,roi_lift
diferencia_cuota_promedio <= 0.0133 AND volatilidad_pct <= 0.7800 AND p_win_calibrada >= 0.6001,166,0.7590361445783133,-0.03138072289156625,0.21135888296462135,0.03646010840427728
diferencia_cuota_promedio >= 0.0416 AND margen_casa_pct <= 3.5600 AND bdi_jsd >= 0.0001,56,0.6071428571428571,-0.03145714285714287,0.059465595529165194,0.03638368843870066
num_casas >= 4.0000 AND Mercado == Under 2.5,71,0.5070422535211268,-0.03169014084507043,-0.04063500809256515,0.036150690450773106
num_casas >= 4.0000 AND market_family == totals AND Mercado == Under 2.5,71,0.5070422535211268,-0.03169014084507043,-0.04063500809256515,0.036150690450773106
num_casas >= 4.0000 AND Mercado == Under 2.5 AND Tipo_Mercado == Goles (Over/Under),71,0.5070422535211268,-0.03169014084507043,-0.04063500809256515,0.036150690450773106
margen_casa_pct <= 3.5600 AND num_casas <= 2.0000,81,0.5061728395061729,-0.031851851851851874,-0.041504422107519034,0.03598897944399166
margen_casa_pct <= 3.5600 AND num_casas <= 2.0000 AND market_family == totals,81,0.5061728395061729,-0.031851851851851874,-0.041504422107519034,0.03598897944399166
margen_casa_pct <= 3.5600 AND num_casas <= 2.0000 AND Tipo_Mercado == Goles (Over/Under),81,0.5061728395061729,-0.031851851851851874,-0.041504422107519034,0.03598897944399166
margen_casa_pct <= 3.5600 AND num_casas <= 2.0000 AND Mejor_Casa == pinnacle,81,0.5061728395061729,-0.031851851851851874,-0.041504422107519034,0.03598897944399166
diferencia_cuota_promedio >= 0.0416 AND margen_casa_pct <= 3.5600 AND num_casas >= 4.0000,112,0.5357142857142857,-0.03185267857142857,-0.011962975899406203,0.03598815272441496
num_casas <= 2.0000 AND Liga == Serie A,41,0.5121951219512195,-0.03219512195121953,-0.03548213966247238,0.03564570934462401
num_casas <= 2.0000 AND market_family == totals AND Liga == Serie A,41,0.5121951219512195,-0.03219512195121953,-0.03548213966247238,0.03564570934462401
num_casas <= 2.0000 AND Tipo_Mercado == Goles (Over/Under) AND Liga == Serie A,41,0.5121951219512195,-0.03219512195121953,-0.03548213966247238,0.03564570934462401
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800 AND Mejor_Casa == betsson,30,0.7666666666666667,-0.03233333333333333,0.21898940505297482,0.0355074979625102
diferencia_cuota_promedio >= 0.0416 AND edge_pct >= 2.3121,442,0.49547511312217196,-0.032373981900452486,-0.05220214849151994,0.03546684939539105
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800 AND num_casas >= 4.0000,103,0.7669902912621359,-0.032613592233009706,0.219313029648444,0.03522723906283383
volatilidad_pct >= 1.8700 AND Liga == La Liga 2 AND Mejor_Casa == pinnacle,30,0.5,-0.032666666666666656,-0.0476772616136919,0.03517416462917688
mejor_cuota <= 1.5100 AND edge_pct >= 2.3121 AND Mejor_Casa == pinnacle,44,0.7045454545454546,-0.03270909090909092,0.15686819293176268,0.03513174038675262
mejor_cuota <= 1.5100 AND margen_casa_pct >= 6.0800,104,0.75,-0.03287692307692307,0.2023227383863081,0.03496390821892047
score_final >= 0.4409 AND edge_pct >= 2.3121 AND source_group == analisis_mercados,89,0.6067415730337079,-0.0328988764044944,0.059064311420016,0.03494195489134914
num_casas <= 2.0000 AND confianza_calibrada <= 51.1500 AND market_family == totals,172,0.4476744186046512,-0.03308139534883722,-0.10000284300904072,0.03475943594700631
num_casas <= 2.0000 AND confianza_calibrada <= 51.1500 AND Tipo_Mercado == Goles (Over/Under),172,0.4476744186046512,-0.03308139534883722,-0.10000284300904072,0.03475943594700631
num_casas <= 2.0000 AND p_win_calibrada <= 0.5115 AND market_family == totals,172,0.4476744186046512,-0.03308139534883722,-0.10000284300904072,0.03475943594700631
num_casas <= 2.0000 AND p_win_calibrada <= 0.5115 AND Tipo_Mercado == Goles (Over/Under),172,0.4476744186046512,-0.03308139534883722,-0.10000284300904072,0.03475943594700631
Liga == Super League AND Mejor_Casa == betsson AND source_group == historico_maestro,60,0.5666666666666667,-0.03316666666666667,0.01898940505297475,0.034674164629176864
diferencia_cuota_promedio <= 0.0133 AND margen_casa_pct >= 6.0800 AND market_family == totals,154,0.5324675324675324,-0.03318181818181819,-0.015209729146159479,0.03465901311402535
diferencia_cuota_promedio <= 0.0133 AND margen_casa_pct >= 6.0800 AND Tipo_Mercado == Goles (Over/Under),154,0.5324675324675324,-0.03318181818181819,-0.015209729146159479,0.03465901311402535
mejor_cuota >= 2.0200 AND diferencia_cuota_promedio >= 0.0416 AND source_group == historico_maestro,153,0.39215686274509803,-0.0333986928104575,-0.15552039886859387,0.034442138485386034
mejor_cuota >= 2.0200 AND diferencia_cuota_promedio >= 0.0416 AND num_casas >= 4.0000,142,0.39436619718309857,-0.03340211267605633,-0.15331106443059334,0.03443871861978721
market_family == totals AND Liga == La Liga,58,0.5,-0.03344827586206898,-0.0476772616136919,0.034392555433774556
Tipo_Mercado == Goles (Over/Under) AND Liga == La Liga,58,0.5,-0.03344827586206898,-0.0476772616136919,0.034392555433774556
market_family == totals AND Tipo_Mercado == Goles (Over/Under) AND Liga == La Liga,58,0.5,-0.03344827586206898,-0.0476772616136919,0.034392555433774556
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND edge_pct <= 0.8547,239,0.5941422594142259,-0.03351464435146445,0.046464997800534036,0.03432618694437908
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800 AND market_family == double_chance,158,0.7658227848101266,-0.03360253164556962,0.21814552319643465,0.03423829965027392
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800 AND Tipo_Mercado == Doble Chance,158,0.7658227848101266,-0.03360253164556962,0.21814552319643465,0.03423829965027392
num_casas <= 2.0000 AND market_family == totals AND Mejor_Casa == pinnacle,145,0.503448275862069,-0.033724137931034494,-0.04422898575162293,0.03411669336480904
num_casas <= 2.0000 AND Tipo_Mercado == Goles (Over/Under) AND Mejor_Casa == pinnacle,145,0.503448275862069,-0.033724137931034494,-0.04422898575162293,0.03411669336480904
score_final >= 0.4409 AND bdi_jsd >= 0.0001,72,0.625,-0.03379444444444443,0.0773227383863081,0.0340463868513991
score_final >= 0.4409 AND bdi_jsd >= 0.0001 AND edge_pct >= 2.3121,72,0.625,-0.03379444444444443,0.0773227383863081,0.0340463868513991
diferencia_cuota_promedio <= 0.0133 AND margen_casa_pct >= 6.0800 AND num_casas <= 2.0000,156,0.5384615384615384,-0.033846153846153866,-0.009215723152153465,0.03399467744968967
volatilidad_pct >= 1.8700 AND edge_pct >= 2.3121 AND Mejor_Casa == pinnacle,231,0.5151515151515151,-0.03388787878787879,-0.03252574646217676,0.03395295250796474
margen_casa_pct <= 3.5600 AND Mercado == 1X AND source_group == historico_maestro,90,0.6666666666666666,-0.0338888888888889,0.11898940505297473,0.033951942406954636
score_final >= 0.4409 AND num_casas >= 4.0000,242,0.5991735537190083,-0.033958677685950414,0.051496292105316366,0.03388215360989312
score_final <= 0.1069 AND volatilidad_pct <= 0.7800 AND confianza_calibrada >= 60.0100,72,0.75,-0.034004166666666676,0.2023227383863081,0.03383666462917686
score_final <= 0.1069 AND volatilidad_pct <= 0.7800 AND p_win_calibrada >= 0.6001,72,0.75,-0.034004166666666676,0.2023227383863081,0.03383666462917686
score_final <= 0.1069 AND margen_casa_pct >= 6.0800 AND Mercado == 1X,48,0.7291666666666666,-0.03403333333333333,0.18148940505297473,0.0338074979625102
score_final <= 0.1069 AND market_family == totals,326,0.5153374233128835,-0.034141104294478544,-0.03233983830080844,0.03369972700136499
score_final <= 0.1069 AND Tipo_Mercado == Goles (Over/Under),326,0.5153374233128835,-0.034141104294478544,-0.03233983830080844,0.03369972700136499
score_final <= 0.1069 AND market_family == totals AND Tipo_Mercado == Goles (Over/Under),326,0.5153374233128835,-0.034141104294478544,-0.03233983830080844,0.03369972700136499
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133,257,0.6070038910505836,-0.034195719844357986,0.05932662943689171,0.03364511145148555
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800 AND edge_pct <= 0.8547,114,0.7631578947368421,-0.034744736842105266,0.21548063312315024,0.03309609445373827
score_final >= 0.4409 AND volatilidad_pct >= 1.8700 AND source_group == historico_maestro,133,0.5263157894736842,-0.034812030075188,-0.02136147214000772,0.03302880122065553
volatilidad_pct >= 1.8700 AND edge_pct >= 2.3121,388,0.5077319587628866,-0.03487242268041237,-0.03994530285080533,0.03296840861543116
Liga == Super League AND Mejor_Casa == pinnacle AND source_group == historico_maestro,59,0.559322033898305,-0.034915254237288126,0.011644772284613136,0.03292557705855541
margen_casa_pct >= 6.0800 AND Mercado == Over 2.5 AND source_group == historico_maestro,113,0.5221238938053098,-0.034955752212389384,-0.025553367808382133,0.03288507908345415
volatilidad_pct >= 1.8700 AND margen_casa_pct <= 3.5600 AND edge_pct >= 2.3121,159,0.5408805031446541,-0.03502830188679247,-0.0067967584690378224,0.032812529409051064
score_final >= 0.4409 AND diferencia_cuota_promedio >= 0.0416 AND market_family == double_chance,114,0.5701754385964912,-0.035070175438596494,0.022498176982799323,0.03277065585724704
score_final >= 0.4409 AND diferencia_cuota_promedio >= 0.0416 AND Tipo_Mercado == Doble Chance,114,0.5701754385964912,-0.035070175438596494,0.022498176982799323,0.03277065585724704
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700 AND market_family == totals,209,0.4784688995215311,-0.035215311004784706,-0.0692083620921608,0.03262552029105883
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700 AND Tipo_Mercado == Goles (Over/Under),209,0.4784688995215311,-0.035215311004784706,-0.0692083620921608,0.03262552029105883
volatilidad_pct >= 1.8700 AND market_family == totals AND Mejor_Casa == pinnacle,145,0.496551724137931,-0.03524137931034484,-0.051125537475760874,0.03259945198549869
volatilidad_pct >= 1.8700 AND Tipo_Mercado == Goles (Over/Under) AND Mejor_Casa == pinnacle,145,0.496551724137931,-0.03524137931034484,-0.051125537475760874,0.03259945198549869
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND market_family == totals,36,0.5,-0.035277777777777776,-0.0476772616136919,0.03256305351806576
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND Tipo_Mercado == Goles (Over/Under),36,0.5,-0.035277777777777776,-0.0476772616136919,0.03256305351806576
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND Mercado == X2,111,0.5945945945945946,-0.035334234234234235,0.046917332980902726,0.0325065970616093
score_final >= 0.4409 AND volatilidad_pct >= 1.8700 AND Mejor_Casa == pinnacle,190,0.5210526315789473,-0.03541105263157895,-0.02662463003474458,0.03242977866426459
volatilidad_pct >= 1.8700 AND Mercado == 1X AND Mejor_Casa == pinnacle,49,0.5714285714285714,-0.03567551020408166,0.023751309814879495,0.03216532109176187
volatilidad_pct >= 1.8700 AND Mejor_Casa == pinnacle,284,0.5176056338028169,-0.03573274647887324,-0.030071627810875023,0.03210808481697029
score_final <= 0.1069 AND market_family == totals AND Liga == Eredivisie,37,0.5135135135135135,-0.03594594594594596,-0.034163748100178415,0.031894885349897574
score_final <= 0.1069 AND Tipo_Mercado == Goles (Over/Under) AND Liga == Eredivisie,37,0.5135135135135135,-0.03594594594594596,-0.034163748100178415,0.031894885349897574
edge_pct >= 2.3121,512,0.51953125,-0.03596953125000002,-0.0281460116136919,0.031871300045843515
num_casas >= 4.0000 AND source_group == revision_manual,94,0.5,-0.03617021276595742,-0.0476772616136919,0.03167061852988611
num_casas >= 4.0000 AND market_family == totals AND source_group == revision_manual,94,0.5,-0.03617021276595742,-0.0476772616136919,0.03167061852988611
num_casas >= 4.0000 AND Tipo_Mercado == Goles (Over/Under) AND source_group == revision_manual,94,0.5,-0.03617021276595742,-0.0476772616136919,0.03167061852988611
volatilidad_pct >= 1.8700 AND market_family == double_chance AND Mejor_Casa == pinnacle,139,0.539568345323741,-0.0362453237410072,-0.008108916289950918,0.03159550755483633
volatilidad_pct >= 1.8700 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == pinnacle,139,0.539568345323741,-0.0362453237410072,-0.008108916289950918,0.03159550755483633
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND Mercado == 1X,60,0.7666666666666667,-0.036305000000000004,0.21898940505297482,0.03153583129584353
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800,160,0.7625,-0.0363075,0.21482273838630805,0.031533331295843535
market_family == totals AND Liga == EPL AND source_group == historico_maestro,36,0.5,-0.03638888888888892,-0.0476772616136919,0.03145194240695461
Tipo_Mercado == Goles (Over/Under) AND Liga == EPL AND source_group == historico_maestro,36,0.5,-0.03638888888888892,-0.0476772616136919,0.03145194240695461
diferencia_cuota_promedio >= 0.0416 AND num_casas >= 4.0000 AND Liga == Premiership,30,0.5,-0.036446666666666655,-0.0476772616136919,0.03139416462917688
market_family == totals AND Liga == Super League AND source_group == historico_maestro,66,0.5,-0.03651515151515152,-0.0476772616136919,0.03132567978069201
Tipo_Mercado == Goles (Over/Under) AND Liga == Super League AND source_group == historico_maestro,66,0.5,-0.03651515151515152,-0.0476772616136919,0.03132567978069201
num_casas >= 4.0000 AND confianza_calibrada >= 60.0100 AND Mejor_Casa == marathonbet,72,0.75,-0.036527777777777784,0.2023227383863081,0.03131305351806575
num_casas >= 4.0000 AND p_win_calibrada >= 0.6001 AND Mejor_Casa == marathonbet,72,0.75,-0.036527777777777784,0.2023227383863081,0.03131305351806575
volatilidad_pct >= 1.8700 AND Mercado == X2 AND Mejor_Casa == pinnacle,90,0.5222222222222223,-0.03655555555555555,-0.025455039391469647,0.031285275740287985
Mercado == Under 2.5 AND Mejor_Casa == codere_it AND source_group == historico_maestro,88,0.5113636363636364,-0.03681818181818184,-0.03631362525005555,0.031022649477661694
num_casas <= 2.0000 AND bdi_jsd_fair <= 0.0000,60,0.48333333333333334,-0.03683333333333335,-0.06434392828035856,0.031007497962510185
num_casas <= 2.0000 AND bdi_jsd_fair <= 0.0000 AND market_family == totals,60,0.48333333333333334,-0.03683333333333335,-0.06434392828035856,0.031007497962510185
num_casas <= 2.0000 AND bdi_jsd_fair <= 0.0000 AND Tipo_Mercado == Goles (Over/Under),60,0.48333333333333334,-0.03683333333333335,-0.06434392828035856,0.031007497962510185
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700,406,0.4876847290640394,-0.036969950738916256,-0.05999253254965248,0.03087088055692728
num_casas >= 4.0000 AND edge_pct <= 0.8547,126,0.6904761904761905,-0.037308730158730145,0.14279892886249856,0.03053210113711339
margen_casa_pct <= 3.5600 AND edge_pct >= 2.3121 AND Mejor_Casa == pinnacle,124,0.5161290322580645,-0.037338709677419375,-0.0315482293556274,0.03050212161842416
margen_casa_pct <= 3.5600 AND num_casas <= 2.0000 AND bdi_jsd_fair <= 0.0000,54,0.5,-0.03740740740740741,-0.0476772616136919,0.030433423888436124
num_casas <= 2.0000 AND bdi_jsd_fair <= 0.0000 AND Mejor_Casa == pinnacle,54,0.5,-0.03740740740740741,-0.0476772616136919,0.030433423888436124
diferencia_cuota_promedio <= 0.0133 AND num_casas <= 2.0000 AND Mejor_Casa == betsson,120,0.5416666666666666,-0.037666666666666675,-0.006010594947025272,0.03017416462917686
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND market_family == totals,164,0.5304878048780488,-0.0376829268292683,-0.017189456735643094,0.030157904466575236
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND Tipo_Mercado == Goles (Over/Under),164,0.5304878048780488,-0.0376829268292683,-0.017189456735643094,0.030157904466575236
num_casas <= 2.0000 AND bdi_jsd <= 0.0000 AND bdi_jsd_fair <= 0.0000,52,0.4807692307692308,-0.037692307692307706,-0.06690803084446112,0.03014852360353583
num_casas <= 2.0000 AND Mejor_Casa == codere_it,197,0.5228426395939086,-0.03791878172588833,-0.02483462201978326,0.029922049569955207
num_casas <= 2.0000 AND market_family == totals AND Mejor_Casa == codere_it,197,0.5228426395939086,-0.03791878172588833,-0.02483462201978326,0.029922049569955207
num_casas <= 2.0000 AND Tipo_Mercado == Goles (Over/Under) AND Mejor_Casa == codere_it,197,0.5228426395939086,-0.03791878172588833,-0.02483462201978326,0.029922049569955207
score_final >= 0.4409 AND bdi_jsd >= 0.0001 AND market_family == double_chance,58,0.6551724137931034,-0.038158620689655164,0.10749515217941152,0.02968221060618837
score_final >= 0.4409 AND bdi_jsd >= 0.0001 AND Tipo_Mercado == Doble Chance,58,0.6551724137931034,-0.038158620689655164,0.10749515217941152,0.02968221060618837
market_family == totals AND Liga == La Liga AND source_group == historico_maestro,40,0.5,-0.03825000000000001,-0.0476772616136919,0.02959083129584352
Tipo_Mercado == Goles (Over/Under) AND Liga == La Liga AND source_group == historico_maestro,40,0.5,-0.03825000000000001,-0.0476772616136919,0.02959083129584352
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700 AND margen_casa_pct <= 3.5600,156,0.5256410256410257,-0.038705128205128225,-0.02203623597266624,0.02913570309071531
diferencia_cuota_promedio <= 0.0133 AND num_casas >= 4.0000 AND edge_pct <= 0.8547,116,0.7155172413793104,-0.038714655172413785,0.16783997976561849,0.02912617612342975
margen_casa_pct <= 3.5600 AND edge_pct >= 2.3121,207,0.5410628019323671,-0.0387840579710145,-0.006614459681324791,0.029056773324829033
mejor_cuota <= 1.5100 AND num_casas >= 4.0000 AND Mercado == X2,105,0.7238095238095238,-0.03879238095238096,0.1761322621958319,0.029048450343462574
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700 AND market_family == double_chance,197,0.49746192893401014,-0.03883147208121828,-0.05021533267968176,0.029009359214625254
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700 AND Tipo_Mercado == Doble Chance,197,0.49746192893401014,-0.03883147208121828,-0.05021533267968176,0.029009359214625254
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000 AND market_family == double_chance,133,0.706766917293233,-0.03886616541353383,0.15908965567954114,0.0289746658823097
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000 AND Tipo_Mercado == Doble Chance,133,0.706766917293233,-0.03886616541353383,0.15908965567954114,0.0289746658823097
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000 AND source_group == historico_maestro,133,0.706766917293233,-0.03886616541353383,0.15908965567954114,0.0289746658823097
num_casas <= 2.0000 AND bdi_jsd <= 0.0000 AND Mejor_Casa == pinnacle,50,0.5,-0.03900000000000001,-0.0476772616136919,0.028840831295843528
mejor_cuota <= 1.5100 AND edge_pct <= 0.8547 AND Mercado == X2,46,0.7391304347826086,-0.039130434782608706,0.19145317316891675,0.02871039651323483
score_final >= 0.4409 AND mejor_cuota <= 1.5100 AND num_casas >= 4.0000,88,0.7272727272727273,-0.03914659090909092,0.1795954656590354,0.028694240386752612
volatilidad_pct >= 1.8700 AND Mejor_Casa == pinnacle AND source_group == historico_maestro,224,0.5178571428571429,-0.03924107142857145,-0.029820118756548997,0.028599759867272083
volatilidad_pct >= 1.8700 AND num_casas >= 4.0000,237,0.5147679324894515,-0.03987552742616033,-0.03290932912424038,0.027965303869683204
diferencia_cuota_promedio <= 0.0133 AND market_family == double_chance AND Mejor_Casa == betsson,52,0.7307692307692307,-0.04019230769230772,0.18309196915553883,0.027648523603535813
diferencia_cuota_promedio <= 0.0133 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == betsson,52,0.7307692307692307,-0.04019230769230772,0.18309196915553883,0.027648523603535813
score_final >= 0.4409 AND margen_casa_pct <= 3.5600 AND market_family == double_chance,103,0.6407766990291263,-0.0402747572815534,0.09309943741543436,0.027566074014290134
score_final >= 0.4409 AND margen_casa_pct <= 3.5600 AND Tipo_Mercado == Doble Chance,103,0.6407766990291263,-0.0402747572815534,0.09309943741543436,0.027566074014290134
volatilidad_pct >= 1.8700 AND market_family == double_chance,239,0.5271966527196653,-0.040462343096234324,-0.020480608894026586,0.02737848819960921
volatilidad_pct >= 1.8700 AND Tipo_Mercado == Doble Chance,239,0.5271966527196653,-0.040462343096234324,-0.020480608894026586,0.02737848819960921
volatilidad_pct >= 1.8700 AND market_family == double_chance AND Tipo_Mercado == Doble Chance,239,0.5271966527196653,-0.040462343096234324,-0.020480608894026586,0.02737848819960921
score_final >= 0.4409 AND diferencia_cuota_promedio >= 0.0416 AND Mejor_Casa == pinnacle,190,0.5052631578947369,-0.04052052631578949,-0.04241410371895504,0.02732030498005404
mejor_cuota >= 2.0200 AND margen_casa_pct <= 3.5600 AND num_casas >= 4.0000,42,0.40476190476190477,-0.040788095238095255,-0.14291535685178713,0.02705273605774828
score_final >= 0.4409 AND market_family == double_chance AND source_group == analisis_mercados,64,0.640625,-0.04090625,0.0929477383863081,0.026934581295843536
score_final >= 0.4409 AND Tipo_Mercado == Doble Chance AND source_group == analisis_mercados,64,0.640625,-0.04090625,0.0929477383863081,0.026934581295843536
margen_casa_pct >= 6.0800 AND market_family == double_chance AND Mejor_Casa == betsson,47,0.6808510638297872,-0.041063829787234045,0.13317380221609532,0.02677700150860949
margen_casa_pct >= 6.0800 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == betsson,47,0.6808510638297872,-0.041063829787234045,0.13317380221609532,0.02677700150860949
margen_casa_pct <= 3.5600 AND bdi_jsd >= 0.0001,65,0.6307692307692307,-0.04111384615384615,0.08309196915553885,0.026726985141997388
score_final >= 0.4409 AND margen_casa_pct <= 3.5600 AND bdi_jsd >= 0.0001,65,0.6307692307692307,-0.04111384615384615,0.08309196915553885,0.026726985141997388
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND bdi_jsd >= 0.0001,65,0.6307692307692307,-0.04111384615384615,0.08309196915553885,0.026726985141997388
margen_casa_pct <= 3.5600 AND bdi_jsd >= 0.0001 AND edge_pct >= 2.3121,65,0.6307692307692307,-0.04111384615384615,0.08309196915553885,0.026726985141997388
margen_casa_pct >= 6.0800 AND num_casas <= 2.0000 AND Mercado == Over 2.5,116,0.5172413793103449,-0.041206896551724125,-0.03043588230334704,0.02663393474411941
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND source_group == historico_maestro,244,0.610655737704918,-0.04130450819672132,0.06297847609122609,0.02653632309912221
num_casas <= 2.0000 AND bdi_jsd <= 0.0000,58,0.4827586206896552,-0.04155172413793104,-0.06491864092403671,0.026289107157912495
num_casas <= 2.0000 AND bdi_jsd <= 0.0000 AND market_family == totals,58,0.4827586206896552,-0.04155172413793104,-0.06491864092403671,0.026289107157912495
num_casas <= 2.0000 AND bdi_jsd <= 0.0000 AND Tipo_Mercado == Goles (Over/Under),58,0.4827586206896552,-0.04155172413793104,-0.06491864092403671,0.026289107157912495
diferencia_cuota_promedio >= 0.0416 AND volatilidad_pct >= 1.8700 AND edge_pct >= 2.3121,365,0.4904109589041096,-0.04199945205479453,-0.05726630270958233,0.025841379241049005
margen_casa_pct >= 6.0800 AND market_family == totals AND Liga == Eredivisie,36,0.5,-0.04222222222222224,-0.0476772616136919,0.025618609073621297
margen_casa_pct >= 6.0800 AND Tipo_Mercado == Goles (Over/Under) AND Liga == Eredivisie,36,0.5,-0.04222222222222224,-0.0476772616136919,0.025618609073621297
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND num_casas <= 2.0000,160,0.5375,-0.042249999999999996,-0.010177261613691924,0.02559083129584354
volatilidad_pct <= 0.7800 AND confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547,128,0.7421875,-0.04266328125,0.1945102383863081,0.025177550045843537
volatilidad_pct <= 0.7800 AND p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547,128,0.7421875,-0.04266328125,0.1945102383863081,0.025177550045843537
margen_casa_pct >= 6.0800 AND confianza_calibrada <= 51.1500 AND market_family == totals,72,0.4305555555555556,-0.043055555555555534,-0.11712170605813632,0.024785275740288
margen_casa_pct >= 6.0800 AND confianza_calibrada <= 51.1500 AND Tipo_Mercado == Goles (Over/Under),72,0.4305555555555556,-0.043055555555555534,-0.11712170605813632,0.024785275740288
margen_casa_pct >= 6.0800 AND p_win_calibrada <= 0.5115 AND market_family == totals,72,0.4305555555555556,-0.043055555555555534,-0.11712170605813632,0.024785275740288
margen_casa_pct >= 6.0800 AND p_win_calibrada <= 0.5115 AND Tipo_Mercado == Goles (Over/Under),72,0.4305555555555556,-0.043055555555555534,-0.11712170605813632,0.024785275740288
score_final >= 0.4409 AND volatilidad_pct >= 1.8700,257,0.5369649805447471,-0.04307081712062258,-0.01071228106894484,0.024770014175220956
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000,139,0.697841726618705,-0.04308776978417266,0.15016446500501313,0.024753061511670872
score_final >= 0.4409 AND num_casas >= 4.0000 AND source_group == analisis_mercados,90,0.6,-0.04364444444444444,0.052322738386308076,0.024196386851399097
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND volatilidad_pct <= 0.7800,230,0.591304347826087,-0.043731739130434794,0.04362708621239508,0.02410909216540874
Mejor_Casa == codere_it,294,0.5510204081632653,-0.043746938775510204,0.0033431465495733503,0.02409389252033333
confianza_calibrada <= 51.1500 AND market_family == totals,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
confianza_calibrada <= 51.1500 AND Tipo_Mercado == Goles (Over/Under),248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
p_win_calibrada <= 0.5115 AND market_family == totals,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
p_win_calibrada <= 0.5115 AND Tipo_Mercado == Goles (Over/Under),248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
confianza_calibrada <= 51.1500 AND p_win_calibrada <= 0.5115 AND market_family == totals,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
confianza_calibrada <= 51.1500 AND p_win_calibrada <= 0.5115 AND Tipo_Mercado == Goles (Over/Under),248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
confianza_calibrada <= 51.1500 AND market_family == totals AND Tipo_Mercado == Goles (Over/Under),248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
confianza_calibrada <= 51.1500 AND market_family == totals AND source_group == historico_maestro,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
confianza_calibrada <= 51.1500 AND Tipo_Mercado == Goles (Over/Under) AND source_group == historico_maestro,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
p_win_calibrada <= 0.5115 AND market_family == totals AND Tipo_Mercado == Goles (Over/Under),248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
p_win_calibrada <= 0.5115 AND market_family == totals AND source_group == historico_maestro,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
p_win_calibrada <= 0.5115 AND Tipo_Mercado == Goles (Over/Under) AND source_group == historico_maestro,248,0.45564516129032256,-0.043790322580645184,-0.09203210032336934,0.02405050871519835
margen_casa_pct <= 3.5600 AND Mejor_Casa == pinnacle,344,0.5290697674418605,-0.04380813953488374,-0.018607494171831385,0.024032691760959797
num_casas <= 2.0000 AND Liga == La Liga,34,0.5,-0.043823529411764706,-0.0476772616136919,0.02401730188407883
num_casas <= 2.0000 AND market_family == totals AND Liga == La Liga,34,0.5,-0.043823529411764706,-0.0476772616136919,0.02401730188407883
num_casas <= 2.0000 AND Tipo_Mercado == Goles (Over/Under) AND Liga == La Liga,34,0.5,-0.043823529411764706,-0.0476772616136919,0.02401730188407883
diferencia_cuota_promedio >= 0.0416 AND market_family == double_chance AND source_group == historico_maestro,187,0.44919786096256686,-0.044039037433155084,-0.09847940065112504,0.02380179386268845
