Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas,_source_file,_loaded_at,Resultado,Resultado_Cumplido,Confianza,Marcador,Estado_Partido,Fuente_Web,Actualizado_Web_UTC,Estrategia,Prioridad,P_Win_Calibrada,Confianza_Calibrada,Split_Calibracion
RB Salzburg vs Wolfsberger AC,2025-12-14 08:30:00,Austrian Bundesliga,Goles (Over/Under),Over 2.5,1.68,betsson,2,-0.1145,0.015,0.9,7.6,1.665,betsson:1.68; codere_it:1.65,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,40.31,2-1,,,,,,0.5706158487242559,57.06,train
Wellington Phoenix FC vs Newcastle Jets FC,2025-12-13 21:00:00,A-League,Goles (Over/Under),Over 3.5,2.13,codere_it,2,-0.1212,0.005,0.24,7.92,2.125,codere_it:2.13; betsson:2.12,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,40.56,1-3,,,,,,0.5335692620781994,53.36,train
RC Lens vs Nice,2025-12-14 11:15:00,Ligue 1,Doble Chance,1X,1.13,codere_it,4,-0.1283,0.005,0.44,4.99,1.125,codere_it:1.13; marathonbet:1.13; pinnacle:1.12; betsson:1.12,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,22.89,2-0,,,,,,0.6695208996026125,66.95,train
Sevilla vs Oviedo,2025-12-14 08:00:00,La Liga,Doble Chance,1X,1.26,betsson,4,-0.1422,0.0075,0.35,4.64,1.2525,betsson:1.26; pinnacle:1.25; codere_it:1.25; marathonbet:1.25,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,28.62,4-0,,,,,,0.6549551957751323,65.5,train
RC Lens vs Nice,2025-12-14 11:15:00,Ligue 1,Goles (Over/Under),Under 3.5,1.65,betsson,2,-0.1713,0.005,0.3,6.48,1.645,betsson:1.65; codere_it:1.64,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,55.28,2-0,,,,,,0.5877268743214007,58.77,train
Udinese vs Napoli,2025-12-14 09:00:00,Serie A,Goles (Over/Under),Over 2.5,2.38,betsson,2,-0.1991,0.005,0.21,6.53,2.375,betsson:2.38; codere_it:2.37,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,74.71,1-0,,,,,,0.5036264188411712,50.36,train
AD Ceuta FC vs Las Palmas,2025-12-14 15:00:00,La Liga 2,Doble Chance,1X,1.52,pinnacle,4,0.6184,0.0325,1.46,4.77,1.4875,pinnacle:1.52; marathonbet:1.49; betsson:1.48; codere_it:1.46,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,29.59,1-1,,,,,,0.5945867008815433,59.46,test
AD Ceuta FC vs Las Palmas,2025-12-14 15:00:00,La Liga 2,Doble Chance,X2,1.38,pinnacle,4,0.6184,0.045,2.22,4.77,1.335,pinnacle:1.38; marathonbet:1.34; betsson:1.32; codere_it:1.3,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,56.35,1-1,,,,,,0.5927041471231458,59.27,test
Rangers vs Hibernian,2025-12-15 14:45:00,Premiership,Doble Chance,X2,1.92,pinnacle,4,0.4068,0.0475,1.86,5.26,1.8725,pinnacle:1.92; marathonbet:1.89; betsson:1.85; codere_it:1.83,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,50.48,1-0,Descanso,Sky Sports,2025-12-15T20:48:07+00:00,,,0.5334986507775465,53.35,test
Boulogne vs Troyes,2025-12-15 14:45:00,Ligue 2,Doble Chance,1X,1.77,pinnacle,4,0.3759,0.045,1.71,5.64,1.725,pinnacle:1.77; marathonbet:1.73; betsson:1.71; codere_it:1.69,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,20.67,1-2,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.5550803015466882,55.51,test
Boulogne vs Troyes,2025-12-15 14:45:00,Ligue 2,Doble Chance,X2,1.26,pinnacle,4,0.3759,0.0275,1.56,5.64,1.2325,pinnacle:1.26; marathonbet:1.24; betsson:1.22; codere_it:1.21,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,50.33,1-2,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.6272579883137592,62.73,test
Toluca vs Tigres,2025-12-14 20:00:00,Liga MX,Doble Chance,1X,1.24,pinnacle,3,0.3642,0.0067,0.38,5.19,1.2333,pinnacle:1.24; betsson:1.23; marathonbet:1.23,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,41.1,2-1,,,,,,0.647844186831286,64.78,test
Toluca vs Tigres,2025-12-14 20:00:00,Liga MX,Doble Chance,X2,1.87,pinnacle,3,0.3642,0.0467,1.86,5.19,1.8233,pinnacle:1.87; marathonbet:1.81; betsson:1.79,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,49.26,2-1,,,,,,0.5305541997488658,53.06,test
AS Roma vs Como,2025-12-15 14:45:00,Serie A,Goles (Over/Under),Over 2.5,2.24,codere_it,2,0.3517,0.03,1.36,3.81,2.21,codere_it:2.24; betsson:2.18,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,53.15,1-0,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.48433519299862116,48.43,test
AS Roma vs Como,2025-12-15 14:45:00,Serie A,Goles (Over/Under),Under 2.5,1.69,codere_it,2,0.3517,0.02,1.2,3.81,1.67,codere_it:1.69; betsson:1.65,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,40.33,1-0,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.5582820611388474,55.83,test
Nacional vs Tondela,2025-12-15 12:30:00,Primeira Liga,Doble Chance,1X,1.36,pinnacle,3,0.3287,0.0167,0.93,4.99,1.3433,pinnacle:1.36; betsson:1.34; marathonbet:1.33,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,24.62,3-1,Finalizado,BBC,2025-12-15T20:48:07+00:00,,,0.6216006169118931,62.16,test
Nacional vs Tondela,2025-12-15 12:30:00,Primeira Liga,Doble Chance,X2,1.59,pinnacle,3,0.3287,0.0267,1.21,4.99,1.5633,pinnacle:1.59; betsson:1.55; marathonbet:1.55,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,51.23,3-1,Finalizado,BBC,2025-12-15T20:48:07+00:00,,,0.58534288493157,58.53,test
CD Castellón vs CD Mirandés,2025-12-15 14:30:00,La Liga 2,Doble Chance,1X,1.09,pinnacle,4,0.2876,0.0125,1.01,5.98,1.0775,pinnacle:1.09; betsson:1.08; marathonbet:1.08; codere_it:1.06,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,21.87,3-1,En juego,ESPN / LiveScore,2025-12-15T20:48:07+00:00,,,0.6622953320954744,66.23,test
CD Castellón vs CD Mirandés,2025-12-15 14:30:00,La Liga 2,Doble Chance,X2,2.77,pinnacle,4,0.2876,0.105,2.71,5.98,2.665,pinnacle:2.77; marathonbet:2.68; betsson:2.64; codere_it:2.57,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,44.76,3-1,En juego,ESPN / LiveScore,2025-12-15T20:48:07+00:00,,,0.38385940050753264,38.39,test
Arouca vs Alverca,2025-12-14 15:30:00,Primeira Liga,Doble Chance,1X,1.5,pinnacle,3,0.25,0.0167,0.84,5.0,1.4833,pinnacle:1.5; marathonbet:1.48; betsson:1.47,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,23.4,1-0,,,,,,0.6071843537075927,60.72,test
Arouca vs Alverca,2025-12-14 15:30:00,Primeira Liga,Doble Chance,X2,1.41,pinnacle,3,0.25,0.0167,0.9,5.0,1.3933,pinnacle:1.41; marathonbet:1.39; betsson:1.38,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,51.71,1-0,,,,,,0.6165779731180611,61.66,test
Alavés vs Real Madrid,2025-12-14 15:00:00,La Liga,Doble Chance,X2,1.17,marathonbet,4,0.2348,0.0075,0.37,3.28,1.1625,marathonbet:1.17; pinnacle:1.16; codere_it:1.16; betsson:1.16,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,69.27,1-2,,,,,,0.6625110070610745,66.25,test
AS Roma vs Como,2025-12-15 14:45:00,Serie A,Doble Chance,X2,1.76,pinnacle,4,0.1977,0.0225,0.85,3.44,1.7375,pinnacle:1.76; codere_it:1.74; marathonbet:1.73; betsson:1.72,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,52.61,1-0,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.5815670340060739,58.16,test
Alavés vs Real Madrid,2025-12-14 15:00:00,La Liga,Goles (Over/Under),Over 2.5,1.75,betsson,2,0.1774,0.005,0.29,6.65,1.745,betsson:1.75; codere_it:1.74,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,72.81,1-2,,,,,,0.5755964041033464,57.56,test
Alavés vs Real Madrid,2025-12-14 15:00:00,La Liga,Goles (Over/Under),Under 2.5,2.02,betsson,2,0.1774,0.04,2.02,6.65,1.98,betsson:2.02; codere_it:1.94,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,29.48,1-2,,,,,,0.4974408653709544,49.74,test
Fenerbahce vs Torku Konyaspor,2025-12-15 12:00:00,Super League,Doble Chance,1X,1.04,pinnacle,4,0.1729,0.0075,0.8,6.13,1.0325,pinnacle:1.04; marathonbet:1.04; betsson:1.03; codere_it:1.02,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,20.95,4-0,,,,,,0.6734262571382031,67.34,test
Rangers vs Hibernian,2025-12-15 14:45:00,Premiership,Goles (Over/Under),Over 2.5,1.78,betsson,2,0.1632,0.005,0.28,6.68,1.775,betsson:1.78; codere_it:1.77,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,73.6,1-0,Descanso,Sky Sports,2025-12-15T20:48:07+00:00,,,0.5723085760202378,57.23,test
Rangers vs Hibernian,2025-12-15 14:45:00,Premiership,Goles (Over/Under),Under 2.5,1.98,betsson,2,0.1632,0.035,1.8,6.68,1.945,betsson:1.98; codere_it:1.91,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,29.65,1-0,Descanso,Sky Sports,2025-12-15T20:48:07+00:00,,,0.5085798852613093,50.86,test
Braga vs Santa Clara,2025-12-15 13:45:00,Primeira Liga,Doble Chance,1X,1.08,pinnacle,3,0.1548,0.0033,0.44,5.75,1.0767,pinnacle:1.08; betsson:1.08; marathonbet:1.07,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,30.85,1-0,En juego,BBC,2025-12-15T20:48:07+00:00,,,0.6672798132652763,66.73,test
Braga vs Santa Clara,2025-12-15 13:45:00,Primeira Liga,Doble Chance,X2,2.59,pinnacle,3,0.1548,0.05,1.4,5.75,2.54,pinnacle:2.59; marathonbet:2.52; betsson:2.51,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,44.37,1-0,En juego,BBC,2025-12-15T20:48:07+00:00,,,0.4499599087494243,45.0,test
Fenerbahce vs Torku Konyaspor,2025-12-15 12:00:00,Super League,Doble Chance,X2,4.12,betsson,4,0.1522,0.355,7.03,6.24,3.765,betsson:4.12; pinnacle:3.92; codere_it:3.51; marathonbet:3.51,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,38.29,4-0,,,,,,0.11415299303552241,11.42,test
Alavés vs Real Madrid,2025-12-14 15:00:00,La Liga,Doble Chance,1X,2.37,pinnacle,4,0.1188,0.0475,1.5,3.62,2.3225,pinnacle:2.37; marathonbet:2.34; codere_it:2.3; betsson:2.28,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,15.76,1-2,,,,,,0.4843781528078994,48.44,test
CD Castellón vs CD Mirandés,2025-12-15 14:30:00,La Liga 2,Goles (Over/Under),Over 2.5,1.68,betsson,2,0.1092,0.01,0.6,7.6,1.67,betsson:1.68; codere_it:1.66,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,52.57,3-1,En juego,ESPN / LiveScore,2025-12-15T20:48:07+00:00,,,0.5772371816068913,57.72,test
CD Castellón vs CD Mirandés,2025-12-15 14:30:00,La Liga 2,Goles (Over/Under),Under 2.5,2.08,betsson,2,0.1092,0.02,0.97,7.6,2.06,betsson:2.08; codere_it:2.04,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,32.42,3-1,En juego,ESPN / LiveScore,2025-12-15T20:48:07+00:00,,,0.5187525092239913,51.88,test
Fenerbahce vs Torku Konyaspor,2025-12-15 12:00:00,Super League,Goles (Over/Under),Over 3.5,2.27,betsson,2,0.1069,0.035,1.57,6.55,2.235,betsson:2.27; codere_it:2.2,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,12.63,4-0,,,,,,0.4772346670716821,47.72,test
AS Roma vs Como,2025-12-15 14:45:00,Serie A,Doble Chance,1X,1.3,codere_it,4,0.1046,0.0075,0.64,3.73,1.2925,codere_it:1.3; marathonbet:1.3; pinnacle:1.29; betsson:1.28,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,24.12,1-0,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.6461983451897835,64.62,test
AD Ceuta FC vs Las Palmas,2025-12-14 15:00:00,La Liga 2,Goles (Over/Under),Over 1.5,1.52,betsson,2,0.0336,0.0,0.0,8.34,1.52,betsson:1.52; codere_it:1.52,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Acertado,,3.41,1-1,,,,,,0.6103539634478163,61.04,test
AD Ceuta FC vs Las Palmas,2025-12-14 15:00:00,La Liga 2,Goles (Over/Under),Under 1.5,2.35,betsson,2,0.0336,0.015,0.64,8.34,2.335,betsson:2.35; codere_it:2.32,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,19.03,1-1,,,,,,0.49532632198504223,49.53,test
Rangers vs Hibernian,2025-12-15 14:45:00,Premiership,Doble Chance,1X,1.25,betsson,4,0.0207,0.0225,2.03,7.25,1.2275,betsson:1.25; pinnacle:1.25; marathonbet:1.22; codere_it:1.19,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,8.31,1-0,Descanso,Sky Sports,2025-12-15T20:48:07+00:00,,,0.6282849696628233,62.83,test
Boulogne vs Troyes,2025-12-15 14:45:00,Ligue 2,Goles (Over/Under),Over 2.5,2.12,betsson,2,0.0034,0.01,0.47,8.9,2.11,betsson:2.12; codere_it:2.1,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Acertado,,53.63,1-2,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.5286959332390021,52.87,test
Boulogne vs Troyes,2025-12-15 14:45:00,Ligue 2,Goles (Over/Under),Under 2.5,1.63,codere_it,2,-0.0045,0.005,0.31,8.97,1.625,codere_it:1.63; betsson:1.62,analisis_mercados_fusionado_20251213_con_confianza_con_resultados_api_refresco.csv,2025-12-15T20:48:10,Fallido,,50.55,1-2,Descanso,ESPN,2025-12-15T20:48:07+00:00,,,0.591265643566114,59.13,test
Fenerbahce vs Torku Konyaspor,2025-12-15 12:00:00,Super League,Goles (Over/Under),Under 3.5,1.6,codere_it,2,-0.0881,0.0,0.0,7.95,1.6,codere_it:1.6; betsson:1.6,analisis_mercados_fusionado_20251213_con_confianza_con_resultados.csv,2025-12-15T20:48:10,Fallido,,23.87,4-0,,,,,,0.6013502836583791,60.14,test
